run,nearest_neighbor_chamfer,mean_10_nn_chamfer,mean_all_chamfer,medoid_chamfer,medoid_run,ood_score
22,0.01161975972354412,0.014294112101197243,0.052143555134534836,0.04341302439570427,169,0.014294112101197243
23,0.01237957552075386,0.013178272172808647,0.033675894141197205,0.02162639982998371,169,0.013178272172808647
24,0.012088504619896412,0.013226171024143696,0.03498808294534683,0.017937999218702316,169,0.013226171024143696
25,0.011386222206056118,0.014233790338039398,0.03792916238307953,0.028757574036717415,169,0.014233790338039398
26,0.011593397706747055,0.01263403333723545,0.03614781051874161,0.026515241712331772,169,0.01263403333723545
27,0.011937460862100124,0.013041362166404724,0.03602125123143196,0.021866142749786377,169,0.013041362166404724
28,0.011014118790626526,0.012982293963432312,0.039214491844177246,0.0297342948615551,169,0.012982293963432312
29,0.011058664880692959,0.012772219255566597,0.031558580696582794,0.016012709587812424,169,0.012772219255566597
30,0.009448019787669182,0.013106688857078552,0.04876336827874184,0.0371667742729187,169,0.013106688857078552
31,0.011207286268472672,0.013107895851135254,0.03260891139507294,0.017815928906202316,169,0.013107895851135254
32,0.01158224418759346,0.013211511075496674,0.04152649641036987,0.028362911194562912,169,0.013211511075496674
33,0.010825266130268574,0.012831151485443115,0.0444299541413784,0.03455822914838791,169,0.012831151485443115
34,0.01304931752383709,0.014198176562786102,0.04586717113852501,0.03888543322682381,169,0.014198176562786102
35,0.010504302568733692,0.012299222871661186,0.036144278943538666,0.02077951282262802,169,0.012299222871661186
36,0.008670798502862453,0.01176187302917242,0.04794199764728546,0.03677923232316971,169,0.01176187302917242
37,0.010840436443686485,0.012705137953162193,0.033628467470407486,0.0189947709441185,169,0.012705137953162193
38,0.012929731979966164,0.015548719093203545,0.045399293303489685,0.04049326106905937,169,0.015548719093203545
39,0.011465747840702534,0.013341772370040417,0.03276221454143524,0.02040562406182289,169,0.013341772370040417
40,0.011984668672084808,0.013245761394500732,0.04245888814330101,0.03140959143638611,169,0.013245761394500732
41,0.010640677064657211,0.013269199058413506,0.03302765637636185,0.019320117309689522,169,0.013269199058413506
42,0.012296306900680065,0.013638103380799294,0.033628910779953,0.021866878494620323,169,0.013638103380799294
43,0.010353878140449524,0.011631451547145844,0.05218033865094185,0.0411733016371727,169,0.011631451547145844
44,0.010414063930511475,0.013264410197734833,0.03247341141104698,0.01936945505440235,169,0.013264410197734833
45,0.009908991865813732,0.011614302173256874,0.04611575976014137,0.03783326968550682,169,0.011614302173256874
46,0.01060036476701498,0.012924512848258018,0.03914544731378555,0.02927315980195999,169,0.012924512848258018
47,0.011697300709784031,0.013774638064205647,0.04154588282108307,0.028770368546247482,169,0.013774638064205647
48,0.010871578939259052,0.011911588720977306,0.04977167770266533,0.03849468752741814,169,0.011911588720977306
49,0.011416839435696602,0.013558918610215187,0.033581025898456573,0.016955574974417686,169,0.013558918610215187
50,0.013092942535877228,0.014531808905303478,0.05154316499829292,0.04892740026116371,169,0.014531808905303478
51,0.012127816677093506,0.014281360432505608,0.0461912676692009,0.03805425763130188,169,0.014281360432505608
52,0.0153756532818079,0.018450217321515083,0.05257749930024147,0.04406584054231644,169,0.018450217321515083
53,0.01052606850862503,0.013883814215660095,0.03767555207014084,0.02358272112905979,169,0.013883814215660095
54,0.014489120803773403,0.01624922826886177,0.05832618474960327,0.05610630288720131,169,0.01624922826886177
55,0.01131670642644167,0.014787177555263042,0.04689197614789009,0.03541342914104462,169,0.014787177555263042
56,0.011664236895740032,0.014596186578273773,0.03776883706450462,0.023870833218097687,169,0.014596186578273773
57,0.01068926602602005,0.012761947698891163,0.033345483243465424,0.019629035145044327,169,0.012761947698891163
58,0.010844903998076916,0.013804329559206963,0.03768566995859146,0.028450194746255875,169,0.013804329559206963
59,0.01230448205024004,0.014481755904853344,0.04620562493801117,0.04204600676894188,169,0.014481755904853344
60,0.013804234564304352,0.01571488007903099,0.04984140396118164,0.046769287437200546,169,0.01571488007903099
61,0.013420493341982365,0.014750729314982891,0.03528792783617973,0.022745948284864426,169,0.014750729314982891
62,0.010008202865719795,0.014413413591682911,0.03926493227481842,0.028023121878504753,169,0.014413413591682911
63,0.013189896941184998,0.0159463994204998,0.04469246417284012,0.03353248909115791,169,0.0159463994204998
64,0.01202941033989191,0.013417975977063179,0.04617421701550484,0.04235498234629631,169,0.013417975977063179
65,0.013628000393509865,0.01529519073665142,0.04180057346820831,0.03489040210843086,169,0.01529519073665142
66,0.01146139856427908,0.013638284988701344,0.04044078290462494,0.029659828171133995,169,0.013638284988701344
67,0.012673024088144302,0.013638140633702278,0.03510800004005432,0.019506491720676422,169,0.013638140633702278
68,0.010334083810448647,0.013120383024215698,0.034227512776851654,0.018188098445534706,169,0.013120383024215698
69,0.01121639832854271,0.01239126455038786,0.04262060672044754,0.030516376718878746,169,0.01239126455038786
70,0.011909627355635166,0.013376638293266296,0.03207401931285858,0.016526056453585625,169,0.013376638293266296
71,0.009886077605187893,0.010995633900165558,0.040852680802345276,0.028874173760414124,169,0.010995633900165558
72,0.012350335717201233,0.013219550251960754,0.04106033220887184,0.03495529666543007,169,0.013219550251960754
73,0.01166579220443964,0.013555760495364666,0.032679907977581024,0.014466953463852406,169,0.013555760495364666
74,0.012409050017595291,0.01435908954590559,0.03573538735508919,0.02096012979745865,169,0.01435908954590559
75,0.012423854321241379,0.014121102169156075,0.04910758510231972,0.04462150111794472,169,0.014121102169156075
76,0.010733268223702908,0.01399337686598301,0.03870641440153122,0.024843085557222366,169,0.01399337686598301
77,0.012551328167319298,0.014366689138114452,0.04228929802775383,0.034665945917367935,169,0.014366689138114452
78,0.01060737669467926,0.013147721998393536,0.05095382779836655,0.04326262325048447,169,0.013147721998393536
79,0.01148789469152689,0.013093968853354454,0.033699095249176025,0.01663936860859394,169,0.013093968853354454
80,0.011426065117120743,0.01334718894213438,0.03650535270571709,0.02748291566967964,169,0.01334718894213438
81,0.009900936856865883,0.013265612535178661,0.04821401089429855,0.03683061897754669,169,0.013265612535178661
82,0.009966660290956497,0.013194538652896881,0.050037894397974014,0.03987065702676773,169,0.013194538652896881
83,0.010662689805030823,0.0127017293125391,0.04164646565914154,0.030833769589662552,169,0.0127017293125391
84,0.0093757975846529,0.012615008279681206,0.04807910695672035,0.03666431084275246,169,0.012615008279681206
85,0.010912708938121796,0.013369726948440075,0.041920870542526245,0.03141314908862114,169,0.013369726948440075
86,0.012249528430402279,0.013400924392044544,0.035127848386764526,0.022340185940265656,169,0.013400924392044544
87,0.011106611229479313,0.012902927584946156,0.04596449062228203,0.04080753028392792,169,0.012902927584946156
88,0.011770924553275108,0.012861068360507488,0.037088971585035324,0.026686634868383408,169,0.012861068360507488
89,0.00986604206264019,0.011088532395660877,0.0389346107840538,0.02632840909063816,169,0.011088532395660877
90,0.011495009064674377,0.013715717010200024,0.04029598832130432,0.02929885871708393,169,0.013715717010200024
91,0.015154455788433552,0.01645401492714882,0.049716390669345856,0.04483016952872276,169,0.01645401492714882
92,0.012690131552517414,0.015601078979671001,0.03642088547348976,0.022994497790932655,169,0.015601078979671001
93,0.010127785615622997,0.013854896649718285,0.05737109109759331,0.04727990925312042,169,0.013854896649718285
94,0.011426065117120743,0.0134203489869833,0.03795648738741875,0.030324328690767288,169,0.0134203489869833
95,0.0093757975846529,0.012697160243988037,0.045601826161146164,0.033690761774778366,169,0.012697160243988037
96,0.011923435144126415,0.016629505902528763,0.056065432727336884,0.047692399471998215,169,0.016629505902528763
97,0.011058664880692959,0.01329448539763689,0.032006919384002686,0.016896458342671394,169,0.01329448539763689
98,0.01138075441122055,0.015385940670967102,0.05146330967545509,0.04310939460992813,169,0.015385940670967102
99,0.013045013882219791,0.013653993606567383,0.03851466253399849,0.026293626055121422,169,0.013653993606567383
100,0.012302204966545105,0.014130542986094952,0.035762690007686615,0.022860191762447357,169,0.014130542986094952
101,0.011945460923016071,0.014006802812218666,0.037765637040138245,0.02936636470258236,169,0.014006802812218666
102,0.011421266943216324,0.013197961263358593,0.03592289984226227,0.024019083008170128,169,0.013197961263358593
103,0.010169126093387604,0.012749174609780312,0.03907473757863045,0.025423632934689522,169,0.012749174609780312
104,0.013960035517811775,0.01524632703512907,0.0428694486618042,0.03195544332265854,169,0.01524632703512907
105,0.011309154331684113,0.013272625394165516,0.04414605349302292,0.03513475880026817,169,0.013272625394165516
106,0.012887483462691307,0.014263750985264778,0.038466136902570724,0.02893574722111225,169,0.014263750985264778
107,0.010418248362839222,0.0132241640239954,0.03534715250134468,0.0219224002212286,169,0.0132241640239954
108,0.0104298647493124,0.012546275742352009,0.040524281561374664,0.02821986749768257,169,0.012546275742352009
109,0.012536444701254368,0.01516571082174778,0.04296722635626793,0.038234226405620575,169,0.01516571082174778
110,0.011395121924579144,0.013311405666172504,0.051051679998636246,0.04025038704276085,169,0.013311405666172504
111,0.011449193581938744,0.012998444959521294,0.04522872343659401,0.03472425043582916,169,0.012998444959521294
112,0.01023749727755785,0.013374252244830132,0.04694291576743126,0.039650995284318924,169,0.013374252244830132
113,0.010959742590785027,0.012853287160396576,0.03630496934056282,0.027408868074417114,169,0.012853287160396576
114,0.009379418566823006,0.011747343465685844,0.03851553052663803,0.02557600662112236,169,0.011747343465685844
115,0.011733079329133034,0.014642896130681038,0.043246395885944366,0.03311732038855553,169,0.014642896130681038
116,0.009472950361669064,0.011532251723110676,0.05319765955209732,0.04259821027517319,169,0.011532251723110676
117,0.010769214481115341,0.013947260566055775,0.039033327251672745,0.025379430502653122,169,0.013947260566055775
118,0.010147248394787312,0.014274662360548973,0.03791704773902893,0.02775842696428299,169,0.014274662360548973
119,0.0116241704672575,0.01297819148749113,0.03310256078839302,0.01670643500983715,169,0.01297819148749113
120,0.012180589139461517,0.013908512890338898,0.05003681778907776,0.04666405916213989,169,0.013908512890338898
121,0.009688323363661766,0.011229127645492554,0.0555601567029953,0.044923458248376846,169,0.011229127645492554
122,0.011216823942959309,0.01337288785725832,0.05122964084148407,0.04427093639969826,169,0.01337288785725832
123,0.010497553274035454,0.01319989562034607,0.04904099926352501,0.03820788487792015,169,0.01319989562034607
124,0.011543292552232742,0.013738933019340038,0.035421013832092285,0.019722042605280876,169,0.013738933019340038
125,0.012112629599869251,0.013487784191966057,0.033748809248209,0.017572980374097824,169,0.013487784191966057
126,0.009981540963053703,0.013028053566813469,0.0378197506070137,0.025524163618683815,169,0.013028053566813469
127,0.010737120173871517,0.01280774176120758,0.03183222934603691,0.01633126102387905,169,0.01280774176120758
128,0.01081155240535736,0.012716777622699738,0.04658561199903488,0.039348237216472626,169,0.012716777622699738
129,0.011384904384613037,0.013501519337296486,0.04408008232712746,0.03414246067404747,169,0.013501519337296486
130,0.012546095997095108,0.014109174720942974,0.04149055480957031,0.03058960847556591,169,0.014109174720942974
131,0.010902199894189835,0.013576202094554901,0.033703405410051346,0.018634911626577377,169,0.013576202094554901
132,0.01020148303359747,0.014086559414863586,0.04268839582800865,0.03205270692706108,169,0.014086559414863586
133,0.00999896414577961,0.01319984532892704,0.04648995399475098,0.035612281411886215,169,0.01319984532892704
134,0.010713523253798485,0.012850928120315075,0.033944107592105865,0.020060069859027863,169,0.012850928120315075
135,0.014568226411938667,0.016313280910253525,0.038877952843904495,0.027980564162135124,169,0.016313280910253525
136,0.011958618648350239,0.01275539118796587,0.04051323980093002,0.033278461545705795,169,0.01275539118796587
137,0.01021519210189581,0.012098973616957664,0.033313363790512085,0.016026752069592476,169,0.012098973616957664
138,0.011580163612961769,0.012987379916012287,0.04385480657219887,0.034075044095516205,169,0.012987379916012287
139,0.010937022045254707,0.012945261783897877,0.04624579846858978,0.037750598043203354,169,0.012945261783897877
140,0.011381213553249836,0.01305419486016035,0.05109994858503342,0.047309860587120056,169,0.01305419486016035
141,0.010733268223702908,0.014084281399846077,0.037378884851932526,0.022426651790738106,169,0.014084281399846077
142,0.011734024621546268,0.013068070635199547,0.032459963113069534,0.015457697212696075,169,0.013068070635199547
143,0.011101428419351578,0.013097638264298439,0.03390609100461006,0.021419335156679153,169,0.013097638264298439
144,0.009687993675470352,0.012539966031908989,0.03301824629306793,0.016582172363996506,169,0.012539966031908989
145,0.011292792856693268,0.01634063944220543,0.05055556818842888,0.04004611447453499,169,0.01634063944220543
146,0.012077175080776215,0.014003257267177105,0.038964878767728806,0.030319588258862495,169,0.014003257267177105
147,0.012714485637843609,0.013663055375218391,0.03288885951042175,0.015630880370736122,169,0.013663055375218391
148,0.011552558280527592,0.012877839617431164,0.04266992583870888,0.03384780511260033,169,0.012877839617431164
149,0.010763539001345634,0.01323053427040577,0.03194791451096535,0.017586681991815567,169,0.01323053427040577
150,0.012582026422023773,0.013508206233382225,0.03606696426868439,0.021826153621077538,169,0.013508206233382225
151,0.009468693286180496,0.012768697924911976,0.03970818594098091,0.025727666914463043,169,0.012768697924911976
152,0.011852406896650791,0.014661249704658985,0.05484653264284134,0.04569438472390175,169,0.014661249704658985
153,0.014044462703168392,0.017248934134840965,0.05234399065375328,0.04853992909193039,169,0.017248934134840965
154,0.010357541032135487,0.014068993739783764,0.04956459254026413,0.04308084771037102,169,0.014068993739783764
155,0.013366189785301685,0.013893465511500835,0.04672841727733612,0.042694538831710815,169,0.013893465511500835
156,0.010643171146512032,0.014249448664486408,0.03719017282128334,0.026420580223202705,169,0.014249448664486408
157,0.011591088958084583,0.013503086753189564,0.04370786249637604,0.03306364268064499,169,0.013503086753189564
158,0.00989616010338068,0.013056893832981586,0.03297286853194237,0.015695571899414062,169,0.013056893832981586
159,0.011586766690015793,0.013472901657223701,0.035449519753456116,0.024902580305933952,169,0.013472901657223701
160,0.013098944909870625,0.013816324062645435,0.034029796719551086,0.01615544594824314,169,0.013816324062645435
161,0.010500910691916943,0.013050666078925133,0.04874369129538536,0.03736964240670204,169,0.013050666078925133
162,0.01118577178567648,0.014528946951031685,0.04310831055045128,0.03884045034646988,169,0.014528946951031685
163,0.012011677958071232,0.01341983862221241,0.05134465545415878,0.042513590306043625,169,0.01341983862221241
164,0.013405879959464073,0.014905637130141258,0.04514201730489731,0.036239515990018845,169,0.014905637130141258
165,0.009494186379015446,0.012052798643708229,0.041412971913814545,0.028616128489375114,169,0.012052798643708229
166,0.012127816677093506,0.014019397087395191,0.04333943873643875,0.034706249833106995,169,0.014019397087395191
167,0.010303272865712643,0.014194652438163757,0.055221423506736755,0.04468696936964989,169,0.014194652438163757
168,0.012286652810871601,0.013381886295974255,0.033620502799749374,0.02210846357047558,169,0.013381886295974255
169,0.011941477656364441,0.013881554827094078,0.03089011088013649,0.0,169,0.013881554827094078
170,0.010902199894189835,0.013418538495898247,0.03387140855193138,0.01865852251648903,169,0.013418538495898247
171,0.011853178963065147,0.013395830988883972,0.042039621621370316,0.030933812260627747,169,0.013395830988883972
172,0.011416839435696602,0.01397701632231474,0.03271806985139847,0.016180023550987244,169,0.01397701632231474
173,0.009966660290956497,0.013320195488631725,0.05213264748454094,0.04265931248664856,169,0.013320195488631725
174,0.012661087326705456,0.013532793149352074,0.036370061337947845,0.021564219146966934,169,0.013532793149352074
175,0.010404961183667183,0.012791653163731098,0.041372835636138916,0.030284907668828964,169,0.012791653163731098
176,0.010008202865719795,0.014492213726043701,0.041207801550626755,0.0305919349193573,169,0.014492213726043701
177,0.011185373179614544,0.0126521410420537,0.03745856136083603,0.02843787893652916,169,0.0126521410420537
178,0.010978900827467442,0.013392655178904533,0.04593479633331299,0.03497040644288063,169,0.013392655178904533
179,0.010919999331235886,0.013185019604861736,0.03245563432574272,0.013809571042656898,169,0.013185019604861736
180,0.013240884989500046,0.014226404950022697,0.04969528689980507,0.04548085853457451,169,0.014226404950022697
181,0.010844903998076916,0.01364889182150364,0.035884786397218704,0.02572653815150261,169,0.01364889182150364
182,0.013776145875453949,0.014983209781348705,0.04398051276803017,0.037584658712148666,169,0.014983209781348705
183,0.013187915086746216,0.014454295858740807,0.037279848009347916,0.025696279481053352,169,0.014454295858740807
184,0.011271454393863678,0.01350544672459364,0.041451554745435715,0.03617127612233162,169,0.01350544672459364
185,0.010734915733337402,0.013494430109858513,0.04081443324685097,0.030338963493704796,169,0.013494430109858513
186,0.011435337364673615,0.013222220353782177,0.035462502390146255,0.02654467150568962,169,0.013222220353782177
187,0.011552011594176292,0.012920239940285683,0.03630758449435234,0.02515203133225441,169,0.012920239940285683
188,0.010317728854715824,0.013369647786021233,0.037483301013708115,0.022090032696723938,169,0.013369647786021233
189,0.011646714061498642,0.013204103335738182,0.03476595878601074,0.021336575970053673,169,0.013204103335738182
190,0.011852406896650791,0.013308001682162285,0.04922044277191162,0.03965584188699722,169,0.013308001682162285
191,0.010966521687805653,0.012762469239532948,0.04048958793282509,0.03342781960964203,169,0.012762469239532948
192,0.010937022045254707,0.012231101281940937,0.04593294486403465,0.03725199028849602,169,0.012231101281940937
193,0.012152441777288914,0.01398825366050005,0.042736880481243134,0.0297350212931633,169,0.01398825366050005
194,0.011314183473587036,0.013666284270584583,0.05048230290412903,0.03960035368800163,169,0.013666284270584583
195,0.011593335308134556,0.012917488813400269,0.03615304082632065,0.026454085484147072,169,0.012917488813400269
196,0.010664497502148151,0.013268372043967247,0.034644268453121185,0.024839861318469048,169,0.013268372043967247
197,0.011326564475893974,0.013753116130828857,0.038378432393074036,0.03084961511194706,169,0.013753116130828857
198,0.011593335308134556,0.013276025652885437,0.03795047104358673,0.029317693784832954,169,0.013276025652885437
199,0.011761326342821121,0.01400902308523655,0.04065585136413574,0.030628984794020653,169,0.01400902308523655
200,0.013906985521316528,0.015549525618553162,0.05047433078289032,0.04199850931763649,169,0.015549525618553162
201,0.011149405501782894,0.012744681909680367,0.04228198528289795,0.03451281040906906,169,0.012744681909680367
202,0.009785549715161324,0.011674960143864155,0.038871996104717255,0.025036128237843513,169,0.011674960143864155
203,0.011374140158295631,0.013030394911766052,0.0320621132850647,0.017362434417009354,169,0.013030394911766052
204,0.01175325270742178,0.014249923638999462,0.03540676832199097,0.01935802958905697,169,0.014249923638999462
205,0.010500910691916943,0.01384368073195219,0.04924718290567398,0.03789524734020233,169,0.01384368073195219
206,0.011900225654244423,0.015052398666739464,0.0529504120349884,0.04871596023440361,169,0.015052398666739464
207,0.010588170029222965,0.013083333149552345,0.04133707284927368,0.028324075043201447,169,0.013083333149552345
208,0.010773645713925362,0.012463981285691261,0.04106004536151886,0.028805816546082497,169,0.012463981285691261
209,0.011704918928444386,0.013949602842330933,0.033992912620306015,0.018555646762251854,169,0.013949602842330933
210,0.010404402390122414,0.01244891993701458,0.04090415686368942,0.03225989267230034,169,0.01244891993701458
211,0.012556365691125393,0.01468233298510313,0.05480525642633438,0.05208421126008034,169,0.01468233298510313
212,0.011279853992164135,0.013348126783967018,0.03437398374080658,0.020899901166558266,169,0.013348126783967018
213,0.011254072189331055,0.012846795842051506,0.03449279069900513,0.023174021393060684,169,0.012846795842051506
214,0.012093866243958473,0.013572569005191326,0.03532348573207855,0.025463581085205078,169,0.013572569005191326
215,0.011309154331684113,0.01417281199246645,0.0460660457611084,0.03799126297235489,169,0.01417281199246645
216,0.013556423597037792,0.014698070473968983,0.049830250442028046,0.04471948742866516,169,0.014698070473968983
217,0.01132768951356411,0.013261961750686169,0.05096665769815445,0.04057219251990318,169,0.013261961750686169
218,0.0111992247402668,0.013286024332046509,0.03954698145389557,0.028011495247483253,169,0.013286024332046509
219,0.01031485851854086,0.012021840550005436,0.032195452600717545,0.017869608476758003,169,0.012021840550005436
220,0.011118012480437756,0.013005584478378296,0.04258975014090538,0.030280034989118576,169,0.013005584478378296
221,0.01060844399034977,0.013753250241279602,0.04978196322917938,0.041274622082710266,169,0.013753250241279602
222,0.012399422004818916,0.013856127858161926,0.04006905108690262,0.030034715309739113,169,0.013856127858161926
223,0.012180589139461517,0.01464275736361742,0.050883948802948,0.04768113046884537,169,0.01464275736361742
224,0.010737120173871517,0.013661992736160755,0.03230005130171776,0.016684923321008682,169,0.013661992736160755
225,0.01118577178567648,0.014370235614478588,0.04185624420642853,0.03696420043706894,169,0.014370235614478588
226,0.011775338090956211,0.012903176248073578,0.04528892785310745,0.040637001395225525,169,0.012903176248073578
227,0.011723962612450123,0.014032225124537945,0.036280617117881775,0.028414545580744743,169,0.014032225124537945
228,0.010898694396018982,0.012462596409022808,0.04677361622452736,0.035694871097803116,169,0.012462596409022808
229,0.011871467344462872,0.014979556202888489,0.041836824268102646,0.035438526421785355,169,0.014979556202888489
230,0.010629886761307716,0.01241560559719801,0.04484602063894272,0.032876092940568924,169,0.01241560559719801
231,0.01084572821855545,0.013536319136619568,0.036565739661455154,0.02608935907483101,169,0.013536319136619568
232,0.009468693286180496,0.01335203181952238,0.041276995092630386,0.02834169752895832,169,0.01335203181952238
233,0.009688323363661766,0.01193708460777998,0.055913716554641724,0.045428838580846786,169,0.01193708460777998
234,0.010404402390122414,0.01215923298150301,0.042591895908117294,0.03439779579639435,169,0.01215923298150301
235,0.011250641196966171,0.013431185856461525,0.03315375745296478,0.017821624875068665,169,0.013431185856461525
236,0.011402510106563568,0.013259418308734894,0.036382585763931274,0.020800350233912468,169,0.013259418308734894
237,0.011215117760002613,0.014091539196670055,0.03316781297326088,0.01575203612446785,169,0.014091539196670055
238,0.011338780634105206,0.013788002543151379,0.03968018293380737,0.026850352063775063,169,0.013788002543151379
239,0.011914322152733803,0.014257891103625298,0.03895558416843414,0.030869802460074425,169,0.014257891103625298
240,0.011900225654244423,0.01452569104731083,0.050763122737407684,0.04636944830417633,169,0.01452569104731083
241,0.009687993675470352,0.01267771702259779,0.03335162624716759,0.01758125238120556,169,0.01267771702259779
242,0.011502745561301708,0.014636045321822166,0.04077209532260895,0.031163720414042473,169,0.014636045321822166
243,0.011712696403265,0.014891425147652626,0.043310243636369705,0.03803133964538574,169,0.014891425147652626
244,0.013015382923185825,0.01707320287823677,0.04477338865399361,0.03923424333333969,169,0.01707320287823677
245,0.011580163612961769,0.01340417005121708,0.04257560521364212,0.03189106285572052,169,0.01340417005121708
246,0.010433965362608433,0.013321056962013245,0.03774134814739227,0.02268543653190136,169,0.013321056962013245
247,0.011025742627680302,0.012925359420478344,0.03331631422042847,0.01699744164943695,169,0.012925359420478344
248,0.012116420082747936,0.01328594982624054,0.03273608908057213,0.016844933852553368,169,0.01328594982624054
249,0.014047614298760891,0.016055945307016373,0.05421910807490349,0.0452127680182457,169,0.016055945307016373
250,0.011985601857304573,0.013645539991557598,0.04376092180609703,0.0379464365541935,169,0.013645539991557598
251,0.010621599853038788,0.011806212365627289,0.04074833542108536,0.028166409581899643,169,0.011806212365627289
252,0.011984668672084808,0.013859391212463379,0.044709473848342896,0.03504008427262306,169,0.013859391212463379
253,0.014048502780497074,0.01578037068247795,0.05172326788306236,0.045805756002664566,169,0.01578037068247795
254,0.010847714729607105,0.014215665869414806,0.03705144301056862,0.0243845172226429,169,0.014215665869414806
255,0.010629886761307716,0.012572130188345909,0.04484247788786888,0.03311479836702347,169,0.012572130188345909
256,0.010835663415491581,0.013756836764514446,0.03514743968844414,0.020892217755317688,169,0.013756836764514446
257,0.010701730847358704,0.012353919446468353,0.04134836792945862,0.028551368042826653,169,0.012353919446468353
258,0.0106181176379323,0.012380838394165039,0.045042283833026886,0.03322942182421684,169,0.012380838394165039
259,0.010492865927517414,0.011924775317311287,0.051020462065935135,0.040196944028139114,169,0.011924775317311287
260,0.011263162828981876,0.012754641473293304,0.034599419683218,0.0231328122317791,169,0.012754641473293304
261,0.012209488078951836,0.01378460694104433,0.044566329568624496,0.03772500529885292,169,0.01378460694104433
262,0.009379418566823006,0.011495020240545273,0.03889671340584755,0.026163702830672264,169,0.011495020240545273
263,0.011518187820911407,0.013949600979685783,0.03681936487555504,0.028149288147687912,169,0.013949600979685783
264,0.0106181176379323,0.012015251442790031,0.04292134568095207,0.03117644600570202,169,0.012015251442790031
265,0.011027345433831215,0.012771273963153362,0.03366134688258171,0.01708228327333927,169,0.012771273963153362
266,0.011999454349279404,0.015297437086701393,0.054215483367443085,0.050546418875455856,169,0.015297437086701393
267,0.012770552188158035,0.013634378090500832,0.03186166286468506,0.012836679816246033,169,0.013634378090500832
268,0.01184145174920559,0.01414093654602766,0.03743555396795273,0.029257316142320633,169,0.01414093654602766
269,0.012451263144612312,0.014083700254559517,0.04816661775112152,0.037338968366384506,169,0.014083700254559517
270,0.010716166347265244,0.0125215919688344,0.031957585364580154,0.017772184684872627,169,0.0125215919688344
271,0.012766929343342781,0.014348057098686695,0.04647931829094887,0.040372334420681,169,0.014348057098686695
272,0.011101428419351578,0.012598857283592224,0.03435538709163666,0.02300589345395565,169,0.012598857283592224
273,0.011292792856693268,0.01587289571762085,0.05092231184244156,0.04084803909063339,169,0.01587289571762085
274,0.010418248362839222,0.013520397245883942,0.03546997159719467,0.02225872501730919,169,0.013520397245883942
275,0.011674921028316021,0.013833025470376015,0.04200941324234009,0.03708752617239952,169,0.013833025470376015
276,0.0115562304854393,0.014109927229583263,0.0393529012799263,0.02967974916100502,169,0.014109927229583263
277,0.010147248394787312,0.014034828171133995,0.03763913735747337,0.027820425108075142,169,0.014034828171133995
278,0.01279937569051981,0.013704325072467327,0.03687933087348938,0.023071374744176865,169,0.013704325072467327
279,0.009771635755896568,0.012723475694656372,0.043593693524599075,0.031952738761901855,169,0.012723475694656372
280,0.010898694396018982,0.013816501013934612,0.047700121998786926,0.0368560329079628,169,0.013816501013934612
281,0.011194635182619095,0.012918124906718731,0.037855420261621475,0.02674740180373192,169,0.012918124906718731
282,0.010973755270242691,0.012561110779643059,0.04970328137278557,0.04216810688376427,169,0.012561110779643059
283,0.011093860492110252,0.01270564179867506,0.038491856306791306,0.024157822132110596,169,0.01270564179867506
