run,nearest_neighbor_chamfer,mean_10_nn_chamfer,mean_all_chamfer,medoid_chamfer,medoid_run,ood_score
48,0.007029158994555473,0.007727284915745258,0.014108650386333466,0.012053282000124454,294,0.007727284915745258
49,0.0075493198819458485,0.008368716575205326,0.014957522042095661,0.013698498718440533,294,0.008368716575205326
50,0.0070931329391896725,0.007763892412185669,0.012690161354839802,0.008022438734769821,294,0.007763892412185669
51,0.007533975876867771,0.007985441014170647,0.015239845961332321,0.014108565635979176,294,0.007985441014170647
52,0.00725707458332181,0.007726764772087336,0.012599979527294636,0.009950464591383934,294,0.007726764772087336
53,0.007356319576501846,0.008459018543362617,0.01569417677819729,0.011601983569562435,294,0.008459018543362617
54,0.007650733459740877,0.007913883775472641,0.012465834617614746,0.011255497112870216,294,0.007913883775472641
55,0.007016252260655165,0.0075194574892520905,0.012479572556912899,0.00942949764430523,294,0.0075194574892520905
56,0.00704995496198535,0.008184889331459999,0.014749651774764061,0.011597029864788055,294,0.008184889331459999
57,0.007801860570907593,0.008126075379550457,0.01392390951514244,0.013505974784493446,294,0.008126075379550457
58,0.00716890674084425,0.008085156790912151,0.012456921860575676,0.009097958914935589,294,0.008085156790912151
59,0.007236821576952934,0.00767323886975646,0.012966386042535305,0.009074924513697624,294,0.00767323886975646
60,0.007426557131111622,0.008167689666152,0.013767154887318611,0.012737604789435863,294,0.008167689666152
61,0.00735390605404973,0.00787247996777296,0.01379450410604477,0.01129736378788948,294,0.00787247996777296
62,0.00727149099111557,0.0081231240183115,0.016047663986682892,0.013682506047189236,294,0.0081231240183115
63,0.007262872532010078,0.008030381053686142,0.015138298273086548,0.013814812526106834,294,0.008030381053686142
64,0.0074022309854626656,0.007811641786247492,0.012393932789564133,0.009733350947499275,294,0.007811641786247492
65,0.007899971678853035,0.009302036836743355,0.017681701108813286,0.016726667061448097,294,0.009302036836743355
66,0.007321704179048538,0.0077241696417331696,0.012905162759125233,0.011428514495491982,294,0.0077241696417331696
67,0.007015416398644447,0.008072501048445702,0.01560369972139597,0.013476140797138214,294,0.008072501048445702
68,0.00737770413979888,0.007777781691402197,0.012523147277534008,0.00961744412779808,294,0.007777781691402197
69,0.007328914478421211,0.008150222711265087,0.013534970581531525,0.009832705371081829,294,0.008150222711265087
70,0.007216934580355883,0.007653999142348766,0.011416745372116566,0.008235152810811996,294,0.007653999142348766
71,0.00693513685837388,0.007452091667801142,0.014121947810053825,0.011374661698937416,294,0.007452091667801142
72,0.00810476578772068,0.008460099808871746,0.015231290832161903,0.01484975591301918,294,0.008460099808871746
73,0.00732036679983139,0.008016707375645638,0.012935783714056015,0.012074887752532959,294,0.008016707375645638
74,0.006929978262633085,0.007553833071142435,0.012680578045547009,0.00794018991291523,294,0.007553833071142435
75,0.008112262934446335,0.008683102205395699,0.01564272865653038,0.014364113099873066,294,0.008683102205395699
76,0.007272126618772745,0.007746163755655289,0.013457264751195908,0.01175136398524046,294,0.007746163755655289
77,0.007377350702881813,0.008025207556784153,0.014657053165137768,0.01114897895604372,294,0.008025207556784153
78,0.007906965911388397,0.008321365341544151,0.013355656526982784,0.012093381024897099,294,0.008321365341544151
79,0.007168072275817394,0.0077778929844498634,0.013301125727593899,0.01121202576905489,294,0.0077778929844498634
80,0.007029158994555473,0.008164644241333008,0.015172239392995834,0.013183604925870895,294,0.008164644241333008
81,0.007289710454642773,0.00804672297090292,0.013720928691327572,0.013072694651782513,294,0.00804672297090292
82,0.00742846354842186,0.008091253228485584,0.014444136060774326,0.010362955741584301,294,0.008091253228485584
83,0.007215574383735657,0.008206847123801708,0.015233112499117851,0.014003067277371883,294,0.008206847123801708
84,0.0071235946379601955,0.007794229779392481,0.012015723623335361,0.007884299382567406,294,0.007794229779392481
85,0.0073935892432928085,0.008155920542776585,0.014268298633396626,0.010605338029563427,294,0.008155920542776585
86,0.007128113880753517,0.007635907270014286,0.011721073649823666,0.008716939017176628,294,0.007635907270014286
87,0.007421648595482111,0.007791603449732065,0.012465130537748337,0.009543664753437042,294,0.007791603449732065
88,0.008227044716477394,0.008690702728927135,0.015275741927325726,0.014855543151497841,294,0.008690702728927135
89,0.0078089796006679535,0.008282346650958061,0.015326397493481636,0.015156183391809464,294,0.008282346650958061
90,0.007243150379508734,0.007883479818701744,0.01241093035787344,0.00924257654696703,294,0.007883479818701744
91,0.007236821576952934,0.007733125239610672,0.0130575280636549,0.008879030123353004,294,0.007733125239610672
92,0.0075300103053450584,0.007982633076608181,0.012791876681149006,0.011037178337574005,294,0.007982633076608181
93,0.007604099810123444,0.008032404817640781,0.012598326429724693,0.009430584497749805,294,0.008032404817640781
94,0.007419634144753218,0.007899288088083267,0.0137760229408741,0.010225353762507439,294,0.007899288088083267
95,0.007262872532010078,0.008204394951462746,0.01450358983129263,0.012860476039350033,294,0.008204394951462746
96,0.007131264545023441,0.007699331734329462,0.012736286967992783,0.010243520140647888,294,0.007699331734329462
97,0.007236088626086712,0.007701294030994177,0.01206196378916502,0.009662138298153877,294,0.007701294030994177
98,0.007138621993362904,0.008493873290717602,0.015391053631901741,0.01217359397560358,294,0.008493873290717602
99,0.007595756556838751,0.007934299297630787,0.013105056248605251,0.011007900349795818,294,0.007934299297630787
100,0.007255718111991882,0.00801815651357174,0.014192561618983746,0.011416600085794926,294,0.00801815651357174
101,0.006878306623548269,0.007573374547064304,0.013602484948933125,0.011249125935137272,294,0.007573374547064304
102,0.007859318517148495,0.008549843914806843,0.012963919900357723,0.011581948027014732,294,0.008549843914806843
103,0.0071615735068917274,0.007783888839185238,0.012624602764844894,0.00850085448473692,294,0.007783888839185238
104,0.007528661284595728,0.008011577650904655,0.013279614970088005,0.012293501757085323,294,0.008011577650904655
105,0.007806309498846531,0.00888421107083559,0.01802387647330761,0.017503418028354645,294,0.00888421107083559
106,0.007402185350656509,0.0077142780646681786,0.011473549529910088,0.0076649608090519905,294,0.0077142780646681786
107,0.00682754535228014,0.007741028908640146,0.016962092369794846,0.01400468684732914,294,0.007741028908640146
108,0.00732328649610281,0.007827435620129108,0.012570531107485294,0.010349469259381294,294,0.007827435620129108
109,0.007210479583591223,0.00807506125420332,0.016547173261642456,0.014349141158163548,294,0.00807506125420332
110,0.007583545986562967,0.008101431652903557,0.014226308092474937,0.01362711563706398,294,0.008101431652903557
111,0.007475987542420626,0.008049068972468376,0.012614713050425053,0.010824508965015411,294,0.008049068972468376
112,0.007786676287651062,0.008593817241489887,0.014478951692581177,0.011468341574072838,294,0.008593817241489887
113,0.007399023976176977,0.00779272336512804,0.013462251983582973,0.012396988458931446,294,0.00779272336512804
114,0.0070931329391896725,0.007703357841819525,0.012701851315796375,0.008444128558039665,294,0.007703357841819525
115,0.00814863108098507,0.008495008572936058,0.015504365786910057,0.01339217834174633,294,0.008495008572936058
116,0.00725707458332181,0.00791118573397398,0.012560060247778893,0.010066531598567963,294,0.00791118573397398
117,0.0071696266531944275,0.007923099212348461,0.012981140054762363,0.008860908448696136,294,0.007923099212348461
118,0.007590890862047672,0.007903246209025383,0.012662474997341633,0.011287943460047245,294,0.007903246209025383
119,0.007351002190262079,0.007800257299095392,0.01318250223994255,0.010455300100147724,294,0.007800257299095392
120,0.00742400111630559,0.008443804457783699,0.014922503381967545,0.01188939344137907,294,0.008443804457783699
121,0.008004759438335896,0.00863601453602314,0.01671130768954754,0.017270609736442566,294,0.00863601453602314
122,0.00716890674084425,0.007925684563815594,0.011855372227728367,0.008359050378203392,294,0.007925684563815594
123,0.007244161330163479,0.007771099451929331,0.014508063904941082,0.011067783460021019,294,0.007771099451929331
124,0.007426557131111622,0.008270668797194958,0.013681478798389435,0.012708808295428753,294,0.008270668797194958
125,0.007991639897227287,0.008431966416537762,0.012301960028707981,0.009633178822696209,294,0.008431966416537762
126,0.006997725926339626,0.0074834199622273445,0.012627854011952877,0.008179934695363045,294,0.0074834199622273445
127,0.007414103485643864,0.008053201250731945,0.013766865245997906,0.011576639488339424,294,0.008053201250731945
128,0.0073508694767951965,0.007750173099339008,0.013205697759985924,0.01169018168002367,294,0.007750173099339008
129,0.00827991496771574,0.009146420285105705,0.01793457381427288,0.018164940178394318,294,0.009146420285105705
130,0.007117914967238903,0.007514071650803089,0.012447637505829334,0.008598186075687408,294,0.007514071650803089
131,0.007089621853083372,0.008014225400984287,0.01578625664114952,0.012981177307665348,294,0.008014225400984287
132,0.0074038151651620865,0.007649869658052921,0.011650972999632359,0.009467394091188908,294,0.007649869658052921
133,0.007234418299049139,0.008186964318156242,0.014246162958443165,0.012860838323831558,294,0.008186964318156242
134,0.007319912314414978,0.007827108725905418,0.013610228896141052,0.00926536787301302,294,0.007827108725905418
135,0.007184433285146952,0.007920279167592525,0.014493459835648537,0.012517143972218037,294,0.007920279167592525
136,0.007169903255999088,0.007786741945892572,0.013407652266323566,0.010646877810359001,294,0.007786741945892572
137,0.007258321158587933,0.007660922594368458,0.013189520686864853,0.011009966023266315,294,0.007660922594368458
138,0.007528725080192089,0.008535800501704216,0.015467018820345402,0.0136803537607193,294,0.008535800501704216
139,0.007804287131875753,0.008095014840364456,0.012036061845719814,0.008808726444840431,294,0.008095014840364456
140,0.007528661284595728,0.008014867082238197,0.014024332165718079,0.013486471027135849,294,0.008014867082238197
141,0.0076181297190487385,0.008059258572757244,0.013178919441998005,0.011442897841334343,294,0.008059258572757244
142,0.007255718111991882,0.008366065099835396,0.015584129840135574,0.013536965474486351,294,0.008366065099835396
143,0.007244161330163479,0.0077858916483819485,0.015079036355018616,0.011215356178581715,294,0.0077858916483819485
144,0.007879692129790783,0.008193817920982838,0.013401731848716736,0.012117517180740833,294,0.008193817920982838
145,0.007754521444439888,0.008031482808291912,0.013370172120630741,0.010379240848124027,294,0.008031482808291912
146,0.007109455298632383,0.0077047767117619514,0.011827738024294376,0.008786119520664215,294,0.0077047767117619514
147,0.007517649792134762,0.007907865568995476,0.013364351354539394,0.010243547149002552,294,0.007907865568995476
148,0.00730321928858757,0.00818699412047863,0.013866380788385868,0.012639976106584072,294,0.00818699412047863
149,0.007449118886142969,0.008192474953830242,0.014236274175345898,0.012239932082593441,294,0.008192474953830242
150,0.007624419406056404,0.008031707257032394,0.012880336493253708,0.009208254516124725,294,0.008031707257032394
151,0.0074800048023462296,0.00796361081302166,0.014051072299480438,0.01241043210029602,294,0.00796361081302166
152,0.007679597474634647,0.008304117247462273,0.01233286689966917,0.010025463066995144,294,0.008304117247462273
153,0.007117534056305885,0.007853408344089985,0.012244995683431625,0.009197039529681206,294,0.007853408344089985
154,0.007769025396555662,0.008504548110067844,0.01340754609555006,0.012786808423697948,294,0.008504548110067844
155,0.007517652586102486,0.007924696430563927,0.012930427677929401,0.009703509509563446,294,0.007924696430563927
156,0.007116441614925861,0.008163250051438808,0.013930654153227806,0.01103104930371046,294,0.008163250051438808
157,0.00754411518573761,0.0080462247133255,0.015469151549041271,0.011506479233503342,294,0.0080462247133255
158,0.007188763003796339,0.007862688042223454,0.011920188553631306,0.00957093108445406,294,0.007862688042223454
159,0.007352693006396294,0.007588472217321396,0.012624114751815796,0.00908483937382698,294,0.007588472217321396
160,0.00776074081659317,0.00824518222361803,0.012694187462329865,0.0111953504383564,294,0.00824518222361803
161,0.0078089796006679535,0.008488941006362438,0.015854377299547195,0.015912597998976707,294,0.008488941006362438
162,0.0075168609619140625,0.008070624433457851,0.012233732268214226,0.009402765892446041,294,0.008070624433457851
163,0.007121085189282894,0.00779604772105813,0.014724766835570335,0.010908115655183792,294,0.00779604772105813
164,0.007605798076838255,0.008170006796717644,0.014518165029585361,0.013678439892828465,294,0.008170006796717644
165,0.007255421951413155,0.008022504858672619,0.012358163483440876,0.010883649811148643,294,0.008022504858672619
166,0.007412003353238106,0.00786091573536396,0.013024275191128254,0.009572219103574753,294,0.00786091573536396
168,0.007054094225168228,0.007826093584299088,0.01326141506433487,0.011026142165064812,294,0.007826093584299088
169,0.007104349322617054,0.007841765880584717,0.012905323877930641,0.01092760544270277,294,0.007841765880584717
170,0.007479182910174131,0.007738044951111078,0.01238956768065691,0.010189993306994438,294,0.007738044951111078
171,0.007240063510835171,0.008090833202004433,0.015046225860714912,0.012504062615334988,294,0.008090833202004433
172,0.007513518910855055,0.008009386248886585,0.013861234299838543,0.01087217591702938,294,0.008009386248886585
173,0.008071196265518665,0.008775927126407623,0.01578478515148163,0.014284001663327217,294,0.008775927126407623
174,0.007161959074437618,0.007640110794454813,0.011570045724511147,0.007693952415138483,294,0.007640110794454813
175,0.006949230562895536,0.00749728549271822,0.013526778668165207,0.010094771161675453,294,0.00749728549271822
176,0.00755798164755106,0.008631507866084576,0.01593189872801304,0.015174477361142635,294,0.008631507866084576
177,0.006958399899303913,0.007605919148772955,0.01375752966850996,0.010917644947767258,294,0.007605919148772955
178,0.007574326824396849,0.0082119544968009,0.01206017192453146,0.009825958870351315,294,0.0082119544968009
179,0.006889939308166504,0.007613669149577618,0.015205398201942444,0.013129227794706821,294,0.007613669149577618
180,0.007513790857046843,0.007986382581293583,0.014341077767312527,0.013444850221276283,294,0.007986382581293583
181,0.007122557144612074,0.00827045552432537,0.013862392865121365,0.010927940718829632,294,0.00827045552432537
182,0.0069560883566737175,0.007554186042398214,0.011905457824468613,0.0076595935970544815,294,0.007554186042398214
183,0.007472744677215815,0.00786261260509491,0.014046372845768929,0.01077428087592125,294,0.00786261260509491
184,0.007320270407944918,0.008266260847449303,0.013955021277070045,0.012409997172653675,294,0.008266260847449303
185,0.007589442189782858,0.007813733071088791,0.013297122903168201,0.011989208869636059,294,0.007813733071088791
186,0.00804114155471325,0.008672915399074554,0.01421697624027729,0.01244206354022026,294,0.008672915399074554
187,0.0075040594674646854,0.00810893066227436,0.013487660326063633,0.011976678855717182,294,0.00810893066227436
188,0.007271136622875929,0.008022410795092583,0.013143204152584076,0.009852004237473011,294,0.008022410795092583
189,0.007388683967292309,0.008415321819484234,0.014456606470048428,0.010246546939015388,294,0.008415321819484234
190,0.00739008653908968,0.007750241551548243,0.011856336146593094,0.008500698953866959,294,0.007750241551548243
191,0.007846078835427761,0.00860566832125187,0.014111561700701714,0.011586986482143402,294,0.00860566832125187
192,0.0072663649916648865,0.00789980124682188,0.013509616255760193,0.013083738274872303,294,0.00789980124682188
193,0.007972725667059422,0.008439923636615276,0.014134031720459461,0.01302702073007822,294,0.008439923636615276
194,0.007457938976585865,0.0077846841886639595,0.011612262576818466,0.008898996748030186,294,0.0077846841886639595
195,0.007451588753610849,0.007862558588385582,0.01400060672312975,0.00961576122790575,294,0.007862558588385582
196,0.0074038151651620865,0.007677638437598944,0.012311350554227829,0.010332256555557251,294,0.007677638437598944
197,0.007234418299049139,0.007904493249952793,0.013269266113638878,0.0119879599660635,294,0.007904493249952793
198,0.007022863253951073,0.007818627171218395,0.013092252425849438,0.009393091313540936,294,0.007818627171218395
199,0.007465069182217121,0.008016182109713554,0.01354184839874506,0.012372123077511787,294,0.008016182109713554
200,0.0077188704162836075,0.008143464103341103,0.013287875801324844,0.010771489702165127,294,0.008143464103341103
201,0.007104349322617054,0.0075347512029111385,0.013289076276123524,0.011411625891923904,294,0.0075347512029111385
202,0.007664899807423353,0.00801150593906641,0.012648693285882473,0.01068310160189867,294,0.00801150593906641
203,0.007368776015937328,0.008001024834811687,0.012588891200721264,0.009533698670566082,294,0.008001024834811687
204,0.007203216198831797,0.007997515611350536,0.013918881304562092,0.00975705124437809,294,0.007997515611350536
205,0.0077444096095860004,0.008192077279090881,0.01472177542746067,0.0133837154135108,294,0.008192077279090881
206,0.007064418401569128,0.00782955065369606,0.012239886447787285,0.007064418401569128,294,0.00782955065369606
207,0.006949230562895536,0.007500378880649805,0.013889920897781849,0.010332159698009491,294,0.007500378880649805
208,0.007459819782525301,0.008210444822907448,0.01295877993106842,0.01117430068552494,294,0.008210444822907448
209,0.007262445520609617,0.008789315819740295,0.016564078629016876,0.014708871953189373,294,0.008789315819740295
210,0.007198431994765997,0.0076985545456409454,0.011787070892751217,0.009021509438753128,294,0.0076985545456409454
212,0.00730321928858757,0.007851215079426765,0.013511396944522858,0.012418920174241066,294,0.007851215079426765
213,0.008269740268588066,0.008648023940622807,0.013544063083827496,0.012063294649124146,294,0.008648023940622807
214,0.0069560883566737175,0.0074520534835755825,0.01184443011879921,0.007296929135918617,294,0.0074520534835755825
215,0.007690291851758957,0.007940532639622688,0.01433556154370308,0.012861110270023346,294,0.007940532639622688
216,0.007320270407944918,0.008205772377550602,0.013880155049264431,0.012190205045044422,294,0.008205772377550602
217,0.007628186605870724,0.00821668840944767,0.014321092516183853,0.012964311987161636,294,0.00821668840944767
219,0.00737164169549942,0.007942668162286282,0.014232533983886242,0.011668650433421135,294,0.007942668162286282
220,0.007231048308312893,0.007882630452513695,0.014416327700018883,0.01175757683813572,294,0.007882630452513695
222,0.007334697060286999,0.007885394617915154,0.01362901646643877,0.011593800038099289,294,0.007885394617915154
223,0.0071615735068917274,0.007698322646319866,0.013600349426269531,0.00967207457870245,294,0.007698322646319866
224,0.0072663649916648865,0.007882999256253242,0.01375378854572773,0.013301538303494453,294,0.007882999256253242
225,0.007089526858180761,0.007896569557487965,0.014448842965066433,0.012028158642351627,294,0.007896569557487965
226,0.00749005563557148,0.008389110676944256,0.014272152446210384,0.011581698432564735,294,0.008389110676944256
227,0.007314398884773254,0.0076757511124014854,0.01249460969120264,0.008758697658777237,294,0.0076757511124014854
228,0.00741798710078001,0.008441886864602566,0.013495155610144138,0.011912438087165356,294,0.008441886864602566
229,0.007660582661628723,0.008085347712039948,0.014141718856990337,0.013829333707690239,294,0.008085347712039948
230,0.0074770646169781685,0.007871848531067371,0.012950352393090725,0.007915301248431206,294,0.007871848531067371
231,0.007873774506151676,0.008466823026537895,0.014340309426188469,0.013265114277601242,294,0.008466823026537895
232,0.007054094225168228,0.007749372161924839,0.012614770792424679,0.01035059243440628,294,0.007749372161924839
233,0.007081414107233286,0.008047501556575298,0.013363935984671116,0.010525300167500973,294,0.008047501556575298
234,0.007491037715226412,0.007964344695210457,0.012814028188586235,0.01073532272130251,294,0.007964344695210457
235,0.007383930031210184,0.007860240526497364,0.013537663966417313,0.011670812964439392,294,0.007860240526497364
236,0.007116441614925861,0.007729534059762955,0.013636709190905094,0.010486735962331295,294,0.007729534059762955
237,0.008469817228615284,0.008923206478357315,0.016490260139107704,0.015635628253221512,294,0.008923206478357315
238,0.007161959074437618,0.007671453058719635,0.011598270386457443,0.008026696741580963,294,0.007671453058719635
239,0.00742846354842186,0.008157356642186642,0.014842751435935497,0.011615571565926075,294,0.008157356642186642
240,0.007422964088618755,0.007932260632514954,0.01552684884518385,0.01489520724862814,294,0.007932260632514954
241,0.006958399899303913,0.007584854960441589,0.012612747959792614,0.009467748925089836,294,0.007584854960441589
242,0.007574326824396849,0.00798292551189661,0.01198495551943779,0.009713505394756794,294,0.00798292551189661
243,0.007360717281699181,0.007886134088039398,0.013263358734548092,0.009760419838130474,294,0.007886134088039398
244,0.007609432563185692,0.008435120806097984,0.01602710597217083,0.01608179323375225,294,0.008435120806097984
245,0.007122557144612074,0.008119354955852032,0.014692813158035278,0.012150212191045284,294,0.008119354955852032
246,0.00792998168617487,0.008301208727061749,0.012413129210472107,0.009925992228090763,294,0.008301208727061749
247,0.007258621975779533,0.008042187429964542,0.01456223800778389,0.010287139564752579,294,0.008042187429964542
249,0.007515343371778727,0.007931454107165337,0.012590209022164345,0.010935152880847454,294,0.007931454107165337
250,0.007833603769540787,0.008891316130757332,0.01437267567962408,0.013841853477060795,294,0.008891316130757332
251,0.007215574383735657,0.00794993806630373,0.01422642171382904,0.012366515584290028,294,0.00794993806630373
252,0.007169903255999088,0.007997522130608559,0.013885934837162495,0.01117895357310772,294,0.007997522130608559
253,0.007388683967292309,0.008236253634095192,0.015221222303807735,0.011464277282357216,294,0.008236253634095192
254,0.0076532927341759205,0.00797052402049303,0.012507304549217224,0.010842567309737206,294,0.00797052402049303
255,0.007097496651113033,0.007506424095481634,0.012655921280384064,0.008776713162660599,294,0.007506424095481634
256,0.007909507490694523,0.008627613075077534,0.013704398646950722,0.013350632041692734,294,0.008627613075077534
257,0.0070431106723845005,0.007501044310629368,0.013283703476190567,0.01090965699404478,294,0.007501044310629368
258,0.007550961337983608,0.008508766070008278,0.01497345045208931,0.012505526654422283,294,0.008508766070008278
259,0.007272020913660526,0.007598684635013342,0.011974725872278214,0.007809584029018879,294,0.007598684635013342
260,0.007464357186108828,0.008412638679146767,0.014830688945949078,0.013910814188420773,294,0.008412638679146767
261,0.007892687804996967,0.0081937862560153,0.014307760633528233,0.013945653103291988,294,0.0081937862560153
262,0.007227321155369282,0.0078004575334489346,0.01270200777798891,0.008951210416853428,294,0.0078004575334489346
263,0.007565016392618418,0.008062275126576424,0.014131681993603706,0.010503942146897316,294,0.008062275126576424
264,0.006963653955608606,0.007708287797868252,0.01266880240291357,0.01048094592988491,294,0.007708287797868252
265,0.007484015077352524,0.008822625502943993,0.017032336443662643,0.0162943284958601,294,0.008822625502943993
266,0.007271665148437023,0.007880264893174171,0.013442195020616055,0.011541270650923252,294,0.007880264893174171
267,0.007376266177743673,0.007817267440259457,0.013973377645015717,0.012006735429167747,294,0.007817267440259457
268,0.00753684202209115,0.00797110702842474,0.012654813937842846,0.008899996057152748,294,0.00797110702842474
269,0.00693141482770443,0.008081002160906792,0.01798422820866108,0.015411837957799435,294,0.008081002160906792
270,0.0073393480852246284,0.007746580056846142,0.011577054858207703,0.008593221195042133,294,0.007746580056846142
271,0.007017574738711119,0.007767331786453724,0.01300840824842453,0.010083827190101147,294,0.007767331786453724
272,0.007422964088618755,0.00802453514188528,0.016092339530587196,0.015386410057544708,294,0.00802453514188528
273,0.007393482606858015,0.007821637205779552,0.011878736317157745,0.008158206939697266,294,0.007821637205779552
274,0.007147651165723801,0.007683047093451023,0.012275667861104012,0.010761652141809464,294,0.007683047093451023
275,0.007360717281699181,0.007773400750011206,0.013606843538582325,0.010323086753487587,294,0.007773400750011206
276,0.007875613868236542,0.00862615741789341,0.014188077300786972,0.010931706055998802,294,0.00862615741789341
277,0.007687828969210386,0.008381190709769726,0.014531769789755344,0.014188094064593315,294,0.008381190709769726
278,0.007153849583119154,0.00770085584372282,0.011520271189510822,0.008366893976926804,294,0.00770085584372282
279,0.006952240597456694,0.007880156859755516,0.014216403476893902,0.010899804532527924,294,0.007880156859755516
280,0.007739785593003035,0.008543404750525951,0.015957381576299667,0.015799595043063164,294,0.008543404750525951
281,0.00733790872618556,0.00832210760563612,0.01341340597718954,0.012076211161911488,294,0.00832210760563612
283,0.00786470714956522,0.008225882425904274,0.014764854684472084,0.013453599996864796,294,0.008225882425904274
284,0.00736474571749568,0.008109972812235355,0.013486786745488644,0.011977928690612316,294,0.008109972812235355
285,0.006917512975633144,0.007583460304886103,0.014452426694333553,0.010922237299382687,294,0.007583460304886103
286,0.007700594607740641,0.008065231144428253,0.012639474123716354,0.01071404293179512,294,0.008065231144428253
287,0.0071479580365121365,0.008108262903988361,0.013278872705996037,0.00972571037709713,294,0.008108262903988361
288,0.007697495631873608,0.008700476959347725,0.016397422179579735,0.01698525808751583,294,0.008700476959347725
