run, cd, cs, cl, cmy
65,0.2833643628704465,0.018838281878742483,0.5792254034205219,-0.06276691512967315
66,0.3878880836682053,-0.007890394187274635,0.9046842979078029,-0.04746563760592318
67,0.2998627469111196,-0.10637927529572425,0.1288628699478127,-0.06822376519309623
68,0.28041830966648257,0.08090601783002985,0.3565441695279378,-0.08439154683298149
69,0.3119422884914446,0.04747295512762457,0.1423235047302852,-0.0782590342278201
70,0.30363173021557804,-0.05869135314257378,0.041385449568238426,-0.02011364356002018
71,0.2850889136027393,-0.08966559898302935,0.16286679947306662,-0.03160587079913272
72,0.41770242119835604,-0.05707005960354203,0.75588195059479,-0.052683364962524785
73,0.3102033929543249,-0.000342572058355014,0.5299425592060699,-0.06006836063622955
74,0.3476510048339927,-0.06376438890527106,0.4598706131283573,-0.05191327163968702
75,0.33138096979234904,-0.1056882531338258,-0.1737059593257649,-0.0393246952318123
76,0.27902146696323277,-0.11190333886736038,-0.06848195155749554,-0.04892628367790847
77,0.28149828227243756,-0.012584477928528163,0.27908155208777236,-0.08110659993257674
78,0.3091151124628905,0.03815851582763895,-0.010849394976555477,-0.06698754486400009
79,0.3033381918822315,-0.08005374396922432,-0.020326268203537595,-0.012750407834071522
80,0.41012024629978094,-0.023015868895973804,0.8102281331325781,-0.05010288379275145
81,0.3525500732814212,-0.07404400507679577,0.12790769282276565,-0.044439437613414665
82,0.28415214801347743,-0.07580533675660048,0.29585843938145334,-0.020467844670646676
83,0.29812341616929194,-0.10555827002788586,-0.2105150848582722,-0.05669900977405933
84,0.31826887408920435,-0.04681441380043967,-0.41147856862071874,-0.10121374076364772
85,0.3298528692104194,-0.0316043339785847,-0.38941606306669346,-0.05986150411097158
86,0.29333252465765774,-0.07525887817385656,0.061041093579110306,-0.029851726173548997
87,0.32801811972052497,-0.07323780986703707,-0.15619383194378908,-0.03742112368254687
88,0.33953383441135543,-0.07833837040822612,0.035129900310306626,-0.028542047193659662
89,0.33330942630855903,-0.02235501538446262,0.5726047684850153,-0.03683845161236251
90,0.31813241431261746,-0.14399077989789946,-0.2532649116225549,-0.05901077208996248
91,0.29091418511005845,-0.0715662752683137,0.23912378682928123,-0.022731569081737457
92,0.3195039202799515,-0.08919154866547874,-0.02834632107804823,-0.042094000478387135
93,0.2971305502815421,-0.12505674077632115,-0.13390721441534395,-0.02672299831035965
94,0.29718288256783,0.07198086749297829,0.5548548415379422,-0.09472070539660496
95,0.2634497509646167,0.05050604553277497,-0.13852696699989855,-0.10160843415716285
96,0.3177176954622192,-0.10977000754090012,0.17392858567830766,-0.05684954690666786
97,0.30975216267628786,-0.04770388478418193,-0.20570759463067054,-0.03520507284508187
98,0.2534449513976052,0.03458046358749698,0.20669763163061178,-0.06320733581412659
99,0.3137559142752416,-0.05335419034978326,-0.07364310146621715,-0.031032265770223222
100,0.25874337618880033,-0.03643585185262225,-0.2345199437386778,-0.08051701713468001
101,0.3282523945009115,-0.10434763401089209,-0.21859946402477398,-0.03577682843228626
102,0.32234938240144556,-0.048281198460710724,-0.02447071128433855,-0.08981435558247304
103,0.33223746310524904,-0.12290095094055281,-0.018821082260411397,-0.01956792193579658
104,0.29895270373235283,-0.020790495035788503,-0.1446101799207568,-0.07220749395650301
105,0.26027924919788725,0.015999539189092745,0.13135652164696957,-0.0784783099607308
106,0.31678451563749227,-0.057228328870937074,0.36362159964511565,-0.03999724985124267
107,0.3136884796771909,-0.06833661587789851,0.02253427769271457,-0.03123782376489599
108,0.3216399892591322,-0.04915704947635229,-0.44645666681314006,-0.09151269277356344
109,0.30830334572406237,0.05857662034657322,-0.2365273241918121,-0.0774193448807136
110,0.30823112606894143,-0.10762948497581556,0.03791523476809887,-0.043048910446001204
111,0.3128370901502109,-0.10121637811014536,-0.03773375688989459,-0.03725128413579806
112,0.3273723203596949,-0.11091190333809742,-0.3020086931181337,-0.051403860872764474
113,0.3090501032129533,0.09533460742112022,0.06148183079947337,-0.0770999799869811
114,0.3148295435170229,-0.07481268627566985,-0.2790962975972172,-0.05734581729179261
115,0.29320861040206103,-0.004473090677582113,0.12754765041586896,-0.07078319090232245
116,0.280067317646406,-0.06712868108994599,0.3482088111331134,-0.036926882574372516
117,0.3099510856959808,-0.10332765361459952,-0.11499404619503187,-0.06679866112062052
118,0.2793857197864825,-0.06568892330616322,-0.05662115150818542,-0.033048600393949204
119,0.3438718473570179,-0.10787219936509886,-0.2938232561046765,-0.08007518424313877
120,0.2862569313684518,0.05344410637071476,0.24371990558908074,-0.08481747449182389
121,0.35499405824006114,0.05921985884439813,0.7583752402245594,-0.061862193090723945
122,0.29288217634730623,-0.10400566999549907,-0.04942660922725711,-0.03864213295483276
123,0.33707978182641235,-0.07025183615071322,-0.14999138049967625,-0.006746969151074524
124,0.31424839032893154,-0.0702061151629832,-0.04617774212479635,-0.03542649670351127
125,0.2332705227683489,-0.07477386351088043,-0.0188470888984207,-0.07981244899392997
126,0.32512313225415423,-0.07766783033291481,-0.16493148404735283,-0.025758127122764252
127,0.4131626819669049,0.00854330007211461,0.5895237566542156,-0.05671791651588055
128,0.343677121110299,-0.14557334522217671,0.05063461149220667,-0.03835857074635734
129,0.3270590739447022,-0.08901458212537411,0.18884436862089646,-0.06615033693444544
130,0.3256979854443553,-0.11175138394686612,0.0133321136835403,-0.049932499528473256
131,0.30127482802465977,0.019587349852945656,0.5575795086254588,-0.062333347164628225
132,0.3008794995682273,0.08518783450982283,0.12406089532746535,-0.0846432480081697
133,0.2423994024185057,0.0016131497899254791,-0.009901260074820072,-0.07379706970291355
134,0.2423994024185057,0.0016131497899254791,-0.009901260074820072,-0.07379706970291355
135,0.27608774557304977,0.058277886217041,0.3399356621423211,-0.08136866673491915
136,0.3166241010489149,0.06937934470160421,-0.05903357520865125,-0.07392369191412297
137,0.30138741278187986,-0.03128361355431227,-0.267655351202375,-0.08747347097387036
138,0.31116176591542594,-0.12842657867940693,-0.10452004813446092,-0.009050746624254868
139,0.34089106691165943,-0.05369867372000201,0.6040447246999046,-0.06053144145414529
140,0.35044219326072357,-0.05994016612098565,0.12655323101464303,-0.04272637763425338
141,0.26585040192020154,0.0463969732549736,0.34301668384188094,-0.08084485928711595
142,0.3169587225960714,0.057934097054024226,-0.10035208660351666,-0.0817715059321048
143,0.32162066305495884,-0.024498079669835773,-0.07449857756207594,-0.027615066228383268
144,0.2795665118711707,-0.10927633325014098,-0.0446484759857153,-0.05137272117410709
145,0.3231850574051643,-0.10874465921197678,0.00944201538502629,-0.027571135125980025
146,0.3136231765348515,-0.07551001438858122,-0.3205468742558691,-0.052036972960231624
147,0.2701894680288107,-0.07826499801620318,0.36190301106649725,-0.04325844479682991
148,0.28382460700007,-0.004798874165249766,-0.3990847723312589,-0.08181109032040418
149,0.36666237297004456,-0.019922961713689326,0.7520157656833538,-0.06007334838375053
150,0.28977564803722217,-0.025874581486899115,0.005868647452469278,-0.03215480403066402
151,0.33860333802775333,-0.08939611435493702,-0.42246175105988665,-0.05474273305772423
152,0.28670739132605183,0.04866286316176065,0.521312599577728,-0.06742128519676639
153,0.311339390807749,0.018951378910891697,-0.13170035945342062,-0.07989207797250802
154,0.3100702604809181,-0.01733920719678165,-0.2025667277273595,-0.07202285763716096
155,0.3249203539382305,-0.07773326961558685,-0.013282360154015599,-0.03541075686218266
156,0.24682550355649585,-0.0914660969877844,0.048427306899028875,-0.047911983189988475
157,0.32185549001664177,-0.04722148387875356,-0.06810472137681498,-0.09392011012324722
158,0.2769445517985029,-0.09159572062432993,-0.04222785765950871,-0.04222190725953304
159,0.3238255455169599,-0.0415726348104967,-0.13283077979846777,-0.04434832867219891
160,0.29725107984664073,-0.09663446871567447,0.09464613912360995,-0.019333527538212485
161,0.32257778405920734,-0.021970715360190445,0.837147579547607,-0.04243297254815314
162,0.3120465556606586,0.10103907249972637,0.011180598149561478,-0.08116901068015077
163,0.4076379325991475,0.007710511526942639,0.5755363457349425,-0.05232943725629896
164,0.29265065939391216,-0.14415936453018277,-0.14929826959236278,-0.055811340657710505
165,0.32497831667119825,-0.08069248933543646,-0.05661304720920489,-0.017201502781941255
166,0.26882652230036314,-0.07661337777142471,0.10454219815006853,-0.039894257102179566
167,0.3331086007298235,-0.07569552257275629,0.618067805361643,-0.04718698480657347
168,0.31533084368178566,-0.10811661108255455,-0.12917547015302258,-0.0373241617353441
169,0.3888983438397705,-0.042584360769950695,0.6395689342888304,-0.06577658271016674
170,0.33700137571375444,-0.06218328356326887,-0.1597629994846064,-0.030853733381350504
171,0.33119277280878207,-0.10884431844210415,-0.08167659447827115,-0.047201714630507034
172,0.30360313885976326,-0.0037652275310780118,-0.3000710425449658,-0.08965217213169002
173,0.2867722602065973,0.04173666659463511,-0.057821953586559345,-0.07688969506375827
174,0.2697483217789213,-0.1104533656917935,-0.18341114171974757,-0.061033979725417783
175,0.31767004453233905,-0.10436581536418886,-0.0859166444400704,-0.03239432954207557
176,0.30098913242051345,-0.07890420698442162,-0.13360050669813237,-0.08766607269566155
177,0.29844488511312367,-0.07112435469304401,-0.0944033233423209,-0.036090552619738925
178,0.2621078533739769,0.009115919857367054,0.34721251104812645,-0.059550615132166966
179,0.2857488106145383,-0.07104310868674493,-0.2134675260552002,-0.054218926276321466
180,0.3221048724158941,-0.0963248185395661,-0.03395327791018565,-0.033665377899801806
181,0.3320606322417138,-0.06873738977283302,-0.09984958093201889,-0.03712426988552718
182,0.30292764644350795,-0.032916582692240494,0.28130256846804413,-0.031356742892833495
183,0.29816504707298236,-0.07195303555664638,0.5264932230190175,-0.055242734253509854
184,0.3285176181064779,-0.12415348689256227,-0.10147891564841398,-0.028432776674376388
185,0.31090458542878685,-0.06723125970018538,0.002704381434539293,-0.05506948905542236
186,0.28957197758171593,0.05576533873917895,0.11887530307630434,-0.08651382554196808
187,0.2459585556809473,-0.04667715903094279,-0.06746115630289226,-0.06737252093265474
188,0.32795154459843545,0.020616020351717414,-0.22475120234191373,-0.059468507640308574
189,0.2735334273921484,-0.0742577598878196,0.36320682587327796,-0.05602851977375182
190,0.30084107803563054,0.05415631641167417,-0.16712293376807305,-0.06428758715042039
191,0.2966843422561323,-0.053549920946742054,0.21024384028790125,-0.03823427781385737
192,0.46580289973989786,-0.042396645633680556,0.6066262066636787,-0.046022044063650173
193,0.3967498937159344,-0.0034963394391404044,0.7901796765082482,-0.04862402609966152
194,0.37081314758708583,-0.02282542222066085,0.3730273161813911,-0.03149361960142516
195,0.2822974286253445,-0.11809518179631288,-0.09757800824747445,-0.051769208098764286
196,0.3361479371936143,-0.03799159056526478,-0.28922475090318017,-0.05198758198753803
197,0.24613246329147864,-0.03533866162119623,0.0025390210006223986,-0.09860207161844466
198,0.31099277958031646,0.013045125983387666,-0.3193314088163349,-0.06828408876455232
199,0.35822208996065225,-0.011368908968728476,0.5435870732738436,-0.04375118622739463
200,0.31727910487653066,-0.023779638961144652,0.06077056722781454,-0.07100738625737464
201,0.32466382945461936,-0.0709176883546045,-0.0735573550759155,-0.015508637733160168
202,0.3135232854693903,-0.006675636281938899,0.637004891382536,-0.03978149037224591
203,0.3100387451935413,-0.03208661514951674,0.43023898719027914,-0.045601086496013424
204,0.29708842054140594,-0.031307345757245766,-0.04795275531344682,-0.059366236298060565
205,0.25554939073859434,0.05181662097767944,-0.1122797277525422,-0.10032563141979874
206,0.2785341971951583,-0.09211799571715838,0.1024636283224276,-0.052419436046505195
207,0.31470702810921053,-0.04107810510711862,0.33658967457217126,-0.07635579493976494
208,0.3251851028688899,-0.08648648996104867,-0.015700818594059272,-0.028214696464092612
209,0.3112330892234379,0.05800227087061251,0.4964048058612708,-0.06989897451063641
210,0.31402462437537265,-0.050661402179333785,-0.1255538532747825,-0.061496493338533076
211,0.26235005479535023,-0.13415305697601682,0.05720810255378541,-0.032446395325732874
212,0.34067366477478006,-0.04150056792286295,-0.28054614711403697,-0.04745403255750935
213,0.32768841071180405,-0.08564568914410213,-0.15953506973942339,-0.021775215532005263
214,0.3010381303113927,-0.08210625963362837,-0.021426474181327995,-0.0426084112118985
215,0.3146575319848607,0.06820391496483003,0.12295806292496789,-0.08650491627435089
216,0.31951854576690175,-0.11162422655113075,-0.2475136421213585,-0.039413504198897706
217,0.27687993313458464,-0.09402866023168369,0.22468368454812404,-0.030995361664056965
218,0.27501086118913254,0.008653138481888284,0.3813845471152634,-0.06352382162296333
219,0.29097249581284285,0.06726570144534193,-0.1827950828446718,-0.08785763973977137
220,0.31346285821540754,-0.12424071635227343,-0.2873498278366998,-0.0661859917922614
221,0.43851102712375095,-0.015306947875710238,0.9165501704629053,-0.04871752509063007
222,0.3354011166511773,-0.10792871034695734,0.03894384238992559,-0.04573063543738519
223,0.3101446261112194,-0.014409305555592248,-0.09080588623294078,-0.09242549925665905
224,0.3345442912769645,-0.09376754737634796,0.003588742336158446,-0.014914460039812805
225,0.2780797820111989,-0.12408373116777073,0.05005566492185914,-0.037641377758164916
226,0.28144898662883827,0.07808967760547578,0.3132879610280921,-0.088277781644055
227,0.31947831893470874,0.02079590255930349,-0.03371153524379733,-0.051234308567254715
228,0.2775208051323832,0.01995393329456776,0.07403747276626954,-0.08055127463047551
229,0.3174292759400825,0.00974879022454415,0.7272898219083711,-0.05703817857817414
230,0.31361848483452126,-0.04513559051961258,-0.09012289301710072,-0.0461585089648669
231,0.31361848483452126,-0.04513559051961258,-0.09012289301710072,-0.0461585089648669
232,0.3206550594776547,-0.04858893297792242,-0.07411963489925748,-0.09922045705538064
233,0.3108399356850762,0.06531210749762219,-0.06480723572792473,-0.08715962654000389
234,0.27840219597728066,0.0010661081420767725,-0.13484671776110535,-0.06708738733026033
235,0.28405487188995265,-0.07550255095978053,-0.03632294266870483,-0.048065634345929344
236,0.32423559185756995,-0.05486542631359648,-0.07213811244464874,-0.025145061820585752
237,0.32135997724138565,-0.0719209125127376,-0.0726986751876316,-0.031660432746973007
238,0.22930812799804876,0.021842899073826846,0.2152065104854378,-0.09856148052670259
239,0.29372791724381614,0.013067258637654346,0.18184580742418952,-0.048464923594537065
240,0.3348217030702381,-0.036140187665240096,0.11674252689482188,-0.049273203519444565
241,0.28368460876687895,-0.0381945429861431,-0.021569286263652215,-0.05985003702221829
242,0.28368460876687895,-0.0381945429861431,-0.021569286263652215,-0.05985003702221829
243,0.34220834108148035,-0.07679795269292351,-0.35850957518851845,-0.06948423806360675
244,0.28743355866103276,0.02161220797205906,0.5882321640814683,-0.06969170996680382
245,0.28200589706620777,0.04914173161696025,-0.22937940679695035,-0.11280952363142538
246,0.316934409205273,-0.06253138558970586,-0.09750715151635762,-0.04614422747569716
247,0.3008029299557938,0.05393038794949583,0.22346669583981887,-0.07978540702174552
248,0.3261290498459956,-0.05206492834267239,-0.1801681888957034,-0.01941911467752263
249,0.31148911262064066,0.07007092619882578,0.0011414543660379756,-0.08407260323550077
250,0.32467408270832315,-0.14510547468093285,-0.29389374701918003,-0.05397183577485169
251,0.2909368381594184,-0.10057317137865404,0.19634267217613688,-0.02258016923859534
252,0.340846350446944,-0.059497733205775415,0.806801425123289,-0.06643012040046493
253,0.3054216827203853,0.009788353131154228,0.5788007708540261,-0.05979677071379453
254,0.30317915614387736,-0.050223283511617034,0.41424344228117616,-0.038526053312927015
255,0.2927757315139179,-0.022268936298167723,-0.1680548298195111,-0.055618517015198106
256,0.2687757952555209,0.08599884482806926,0.04122088554240802,-0.09251093700211922
257,0.2548311473881689,0.020166793600833528,0.10343475794243456,-0.09556323634852656
258,0.3083448399254062,-0.11485155606340759,-0.24842049919734346,-0.05124657009969818
259,0.3165522616909461,-0.01785369833481834,-0.03362000194510583,-0.058991761206687844
260,0.32005285084116786,-0.11655039527265176,0.0036652147110051393,-0.04608465269599596
261,0.33056403127431266,-0.03589393373820127,0.3869361678547367,-0.030861980688875208
262,0.3232239154756105,-0.12587055759173446,-0.11597947731540265,-0.04751268941000511
263,0.30426999756128453,-0.05368977598943746,0.023957193809892408,-0.029028784861651478
264,0.2964425954772832,0.06372261040992955,-0.0628934007161388,-0.0782662350633551
265,0.25825140510561073,-0.04218125688321616,0.1383087089671129,-0.0591449758551421
266,0.3366444364849737,-0.07292824558407351,-0.19060319602497636,-0.0412833907544622
267,0.3312559747016586,-0.054212728120962804,-0.1798941761602509,-0.026319469962379785
268,0.24569925380432492,-0.04925810239657408,0.21720194456828928,-0.06264159098850598
269,0.30560901196501816,-0.09493711108950585,0.03193403205390494,-0.026753139223398722
270,0.2434275273527288,0.03595009204590743,-0.010662490414694104,-0.08206976835291019
271,0.2425235518262191,0.03452582621582383,-0.010341712116718069,-0.0812892035534169
272,0.31515974517169515,-0.020105889903584404,0.5874223964330042,-0.05320121726651926
273,0.31216217212433633,-0.048071405029446346,-0.07761435591463431,-0.032308114899364415
274,0.2826288773385358,0.07929610089369055,0.07822738912946248,-0.09009657964079014
275,0.2995821266608571,-0.05410277850361963,0.17633549292067913,-0.08824980084171437
276,0.3265818878814135,-0.048539149941898126,-0.1269387098091547,-0.04223905515270815
277,0.2575025532434249,-0.0334237014475038,0.2803795911007942,-0.05184504646810172
278,0.28756584381700206,-0.06390339772009325,-0.2523425821086498,-0.06542070625631483
279,0.34384032552547894,-0.085840846283296,-0.24379050480331607,-0.024733999154671695
280,0.31512445767683633,0.053459629333586896,-0.04801667012708007,-0.06585959361164921
281,0.32113362629467335,-0.10293631056061914,-0.18118558588400224,-0.043757941891941696
282,0.32670652784026527,-0.0585475991375782,-0.46945015462883116,-0.05984759711629723
283,0.28324685690592893,-0.0827843745241038,0.09569762767305835,-0.02867233916638702
284,0.2847118076578506,-0.10111063329927443,0.16664901869271526,-0.06441458116957283
285,0.35951202753813233,-0.0070723926437601,0.6546708792528562,-0.05757035758984218
286,0.2900040425659854,-0.0037182631522310098,-0.1800176394738793,-0.09957804582153154
287,0.26650052770594845,0.0565959975906414,-0.19371886902327953,-0.07140047734957239
288,0.28921286433231985,0.025642220804295412,0.6094302207606865,-0.05428772189634077
289,0.31634528412757795,-0.11172345155175141,-0.04224950821594602,-0.0365503204460062
290,0.32674502411753076,-0.08353306111924083,0.013958435917420567,-0.04735916658475537
291,0.345257610999332,-0.010500336675759381,0.45155367013774117,-0.033813336908157375
292,0.29679171289431727,0.028039315970786814,-0.005287472030406034,-0.07251002368572693
293,0.3551045051008548,-0.025007505066688432,-0.5696439160150207,-0.09033146298091545
294,0.2722574048775931,0.07841873451677514,0.02710150388683599,-0.09702365235347378
295,0.3006150566979904,-0.06264742611171994,-0.11259459362758331,-0.04713174760378673
296,0.28713272219258723,-0.07749864106406701,0.15881329828443905,-0.04805183917662674
297,0.31967458292504813,-0.09782166842369311,-0.28136737357055697,-0.05672440255572632
298,0.3222051554139092,-0.033634385963529405,0.04183228722870623,-0.06219459549066305
299,0.33298094389962535,-0.07422144937309176,-0.04986192269036431,-0.037944807378943
300,0.3148013989202632,0.0740024599431752,0.09473944354056739,-0.07745049791421817
301,0.2795870389661654,-0.018255402067969956,0.4958730938545502,-0.053346850746871774
302,0.308117277265737,-0.07614129174988103,-0.10941595495066457,-0.04170449500117355
303,0.504621502638602,-0.004492196566825168,0.8274022304256002,-0.04547982833147521
304,0.2822874408837344,-0.0016681144444059515,-0.2292932003791455,-0.09187793459197284
305,0.283943705106419,-0.01764876915581535,-0.23544163145946628,-0.08692628896959533
306,0.2349600178790309,-0.10467196942773195,0.00010588951837927329,-0.06378574503303798
307,0.32285424687211567,0.03290370394185672,0.11527438467102927,-0.06462827375906866
308,0.3195901586589887,-0.055920177680912286,0.017915204743532455,-0.057922613544417786
309,0.32629976073162414,-0.06789286440222936,0.30441773936741695,-0.012525091746311808
310,0.35590473234708536,-0.07072901569002803,0.17820679276960286,-0.030986316780627753
311,0.3973012682564992,-0.0559987350354939,0.4181339423526243,-0.07956181178396166
312,0.3260282309927049,0.04002196117664517,0.589400404544073,-0.06213394589885395
313,0.28968537865031974,0.0005276424644097248,-0.10747126506784747,-0.06918262546044943
314,0.3246325604859897,-0.10639525954831985,-0.3352935447421038,-0.029513169447193503
315,0.3331262956520996,-0.09241561900633018,-0.38275260246299636,-0.0749922415345729
316,0.27415896977937043,-0.06944940286111233,0.21944860198199626,-0.0465384007935583
317,0.29480443682267726,0.008761352220273825,-0.15438277236884543,-0.06046745999912754
318,0.38138122317683065,0.05480976054545082,0.7997142444636504,-0.06298942283855692
319,0.326469839071349,-0.09164486085609705,-0.0959211387755843,-0.0498456837892794
320,0.2605994407273718,-0.11962817179987346,0.14961659736990957,-0.041234795166016
321,0.3238867491440294,-0.08725915461147296,0.0315467817493401,-0.034648790868753894
322,0.2935694763820389,-0.12344718018104171,-0.1674283369279576,-0.06078388878460397
323,0.2505492414370977,-0.023948758639689025,-0.03191862847255778,-0.10187897764739298
324,0.3311198849892772,-0.08618668969673535,-0.261939322993788,-0.0332920626038901
325,0.3072882130196892,-0.10894352713073223,-0.10423461598201253,-0.04146095715889219
326,0.24733495045496823,0.0027627293039752285,0.3138025149177578,-0.05716713927936675
327,0.36520777113793823,0.004326416118597737,0.7160873713736258,-0.054079001075899226
328,0.28167930388890705,0.0788776778758357,0.012111487257954285,-0.09287427395691256
329,0.3213072837610312,-0.0323073466256154,-0.4787018312002101,-0.09238850272744707
330,0.2919961908351916,0.0865405905321425,0.06577944497212534,-0.07101942786281511
331,0.2717848721138296,0.014150311253359577,0.5531791882034189,-0.06348297000539674
332,0.31974801919807555,-0.08791854211118902,-0.4134019643098946,-0.05883424602644801
333,0.2707042750961596,0.06357598427849123,-0.04120560049506026,-0.10048282937378228
334,0.2844710084414261,-0.013326308821443722,0.20060254679311604,-0.0805072453819899
335,0.3387202842941099,-0.07523838329081602,0.09524060490611251,-0.01929664274947425
336,0.25989677986192006,-0.08751559657505127,0.19369598398143878,-0.05749812486662886
337,0.3196620463957288,-0.06461023062909549,-0.1607003234182714,-0.024170488741709677
338,0.3409094919723739,-0.07634257543389401,-0.3044626940637363,-0.04144266450342369
339,0.3929452033773076,-0.003050939722568468,0.9322096031014271,-0.048014917254108225
340,0.41342676007433565,-0.04458956839964026,0.4513050043824327,-0.06694434709485367
341,0.30071818024069524,0.047807324654525585,-0.1538536879620016,-0.06437955454730028
342,0.2923482361529371,-0.09668266167789591,-0.06744316609075837,-0.09079424994214792
343,0.3207467542940526,-0.07128080525178741,-0.24071367691905152,-0.0547852796951487
344,0.2654492900155798,-0.054910133297635694,0.05288668355208694,-0.0363636511601298
345,0.28578217729605837,0.056096437281420344,0.3718731124685589,-0.08963163209748123
346,0.46123821953476113,0.00044937130449047407,0.7585331247793808,-0.038345244045693026
