run,ratio_length_back_fast,ratio_height_nose_windshield,ratio_height_fast_back,side_taper,clearance,bottom_taper_angle,frontal_area
45,0.3011231158331117,0.6730718859680671,0.684351689078861,97.96344229784953,135.36369457357202,1.056468916838725,0.11673113816752394
46,0.4877897824997783,0.5290718859680672,0.1700659747931468,52.50889684330407,47.67138688126433,32.762351269779906,0.113938573460914
47,0.2077897824997782,0.3690718859680672,0.8129231176502896,66.14526047966771,91.51754072741818,9.703527740368136,0.1153348199596706
48,0.3477897824997784,0.4490718859680672,0.2986374033645752,57.05435138875862,18.440617650495117,38.52705715213284,0.11300761846916774
49,0.3633453380553339,0.6090718859680673,0.5190455666298814,84.32707866148588,76.90215611203357,21.23293950507401,0.11486944412343301
50,0.2233453380553338,0.4970718859680672,0.0047598523441672,61.599805934213165,60.03825078658978,35.64470421095637,0.11433228555425405
51,0.4100120047220005,0.3370718859680672,0.6476169952013099,74.40972328958506,118.49978924812824,29.879998328603435,0.11619420023193515
52,0.2700120047220004,0.5770718859680672,0.7761884237727386,88.0460869259487,162.3459430942821,42.08761078535083,0.11759052924630269
53,0.4566786713886672,0.6570718859680671,0.2619027094870242,92.59154147140325,103.88440463274362,16.146434314762597,0.1157287263583402
54,0.3166786713886673,0.3210718859680672,0.5006782196911059,51.68245056231234,147.73055847889745,27.675846079468485,0.1171249998937199
55,0.3789008936108895,0.4010718859680672,0.1149639339768203,65.31881419867597,133.11517386351284,19.028787255939065,0.1166595940402442
56,0.2389008936108893,0.6410718859680672,0.2435353625482487,83.50063238049415,89.26902001735901,47.85231666770378,0.1152633643111738
57,0.4255675602775561,0.4714718859680672,0.8863925054053916,78.9551778350396,16.19209694043594,4.617022550056719,0.11293597734915543
58,0.145567560277556,0.3114718859680672,0.3721067911196773,60.77335965322143,74.6536354019744,1.7346696088802476,0.11479785099202132
59,0.285567560277556,0.3914718859680672,0.5925149543849835,73.9965001490892,176.9613277096667,33.44055196182143,0.11805594569473567
60,0.4722342269442228,0.5514718859680672,0.4639435258135549,69.45104560363465,64.53529220670814,10.381728432409655,0.11447556104393689
61,0.1922342269442226,0.6314718859680672,0.0782292400992692,87.63286378545283,122.9968306682466,39.20525784417436,0.11633730633996472
62,0.3322342269442228,0.5194718859680671,0.7210863829564119,92.1783183309074,196.07375374516965,21.91114019711554,0.11866453393306199
63,0.1265552145985437,0.4394718859680672,0.8496578115278406,51.26922742181648,108.38144605286196,36.32290490299789,0.1158719398888124
64,0.2665552145985436,0.5994718859680672,0.3353720972421262,64.90559105818011,35.304522975938895,30.55819902064496,0.11354467542706775
65,0.4532218812652104,0.6794718859680672,0.610882301323759,55.81468196727101,152.2275998990158,13.264081373586126,0.11726824021246213
66,0.4998885479318771,0.4554718859680672,0.7394537298951875,60.36013651272556,93.76606143747736,45.98726476458959,0.11540643976376862
67,0.219888547931877,0.6154718859680672,0.2251680156094731,73.58327700859333,20.689138360554285,28.69314711753077,0.11307929694392625
68,0.3754441034874327,0.5034718859680671,0.3537394441809018,87.21964064495697,181.45836912978504,8.516676529295472,0.11819911758543308
69,0.2354441034874325,0.4234718859680672,0.4455761788747793,96.31054973586606,124.12109102327616,5.634323588119004,0.11637312935571699
70,0.4221107701540993,0.5834718859680672,0.0598618931604937,50.8560042813206,197.19801410019923,2.751970646942531,0.11870040954814477
71,0.2821107701540992,0.4874718859680672,0.1884333217319223,55.40145882677515,109.50570640789154,11.39902947047194,0.11590778021726256
72,0.468777436820766,0.3274718859680672,0.8312904645890651,82.67418609950242,36.428783330968486,40.22255888223665,0.1135805354903721
73,0.328777436820766,0.5674718859680672,0.5426607269797357,59.946913372229695,138.73647563866078,25.810794176354296,0.11683859745176903
74,0.3909996590429883,0.6474718859680672,0.414089298408307,74.82294643008093,51.0441679463531,37.34020594106018,0.11404595649950464
75,0.1109996590429881,0.4746718859680672,0.0283750126940214,70.27749188462639,94.89032179250697,31.57550005870724,0.11544229065454487
76,0.4376663257096548,0.3946718859680672,0.15694644126545,93.0047646118991,80.27493717712234,43.95266268846503,0.11497691734173006
77,0.2976663257096549,0.6346718859680671,0.2855178698368785,52.095673702808206,58.9139904315602,46.8350156296415,0.11429663021021788
78,0.2043329923763214,0.3626718859680672,0.4324566453470825,56.64112824826275,190.4524519700217,20.89383915905325,0.11848556593332848
79,0.3443329923763216,0.4426718859680671,0.0467423596327969,83.91385552099001,161.2216827392525,9.364427394347372,0.11755467065677433
80,0.4013700294133586,0.6026718859680672,0.6895995024899397,79.36840097553548,102.76014427771403,49.71736857081797,0.1156928855160337
81,0.2613700294133584,0.5386718859680671,0.8181709310613683,76.47583899206441,146.60629812386787,3.5997215119944346,0.11708920632745179
82,0.4480366960800252,0.3786718859680672,0.303885216775654,71.93038444660985,131.99091350848326,35.30560386493562,0.11662374620518012
83,0.1680366960800252,0.4586718859680672,0.5242933800409602,90.11220262842804,44.29860581617558,12.246780335523844,0.11383118436462483
84,0.4947033627466919,0.6986718859680672,0.0100076657552459,99.20311171933712,15.067836585406356,23.776192100229725,0.11290022427718573
85,0.2147033627466918,0.5066718859680671,0.6528648086123886,53.74856626479168,73.5293750469448,26.658545041406203,0.11476198888599097
86,0.3547033627466919,0.3466718859680672,0.1385790943266745,67.38492990115532,175.83706735463713,38.18795680611208,0.118020210911968
87,0.3702589183022474,0.4266718859680672,0.7814362371838173,58.294020810246224,56.66546972150103,32.42325092375914,0.11422498333952899
88,0.2302589183022473,0.6666718859680671,0.6344974616736132,81.02129353751894,188.20393125996253,41.91806061234046,0.11841389394554357
89,0.4169255849689141,0.4906718859680671,0.5059260331021845,62.83947535570077,158.9731620291933,15.976884141752215,0.11748308079599508
90,0.276925584968914,0.4106718859680672,0.7630688902450418,68.77486228282324,27.434700490731807,27.506295906458107,0.11329415026564041
91,0.4635922516355808,0.5706718859680673,0.2487831759593274,86.95668046464141,144.3577774138087,18.859237082928686,0.11701761069271556
92,0.1835922516355807,0.6506718859680671,0.8916403188164703,91.50213501009596,129.74239279842408,7.329825318222807,0.11655210011999931
93,0.3235922516355808,0.4605918859680672,0.3773546045307561,96.0475895555505,42.05008510611641,47.68276649469341,0.11375955210922015
94,0.3858144738578031,0.3005918859680672,0.5977627677960622,50.59304410100505,85.89623895227025,4.4474723770463385,0.11515580963001557
95,0.2458144738578029,0.5405918859680672,0.0834770535103479,55.1384986464596,71.28085433688564,33.27100178881105,0.1146903798405152
96,0.1524811405244696,0.5085918859680671,0.2120484820817765,77.86577137373231,57.78973007653062,39.03570767116399,0.11426080552415567
97,0.2924811405244697,0.3485918859680671,0.8549056249389193,59.68395319191414,116.25126853806906,21.74159002410516,0.11612257580242312
98,0.4791478071911363,0.4285918859680672,0.340619910653205,72.90709368778191,189.3281916149921,24.62394296528163,0.11844975822691813
99,0.1991478071911362,0.5885918859680672,0.6161301147348377,68.36163914232736,160.0974223842229,36.15335472998752,0.11751886573431738
100,0.3961848442281734,0.5245918859680672,0.1018444004491234,91.08891186960008,28.558960845761398,13.094531200575748,0.11332999518328118
101,0.16285151089484,0.6845918859680672,0.3589872575919805,54.72527550596373,87.02049930729984,28.354046771510006,0.11519169151021744
102,0.3028515108948401,0.4925918859680672,0.5793954208572866,81.998002778691,13.94357623037677,19.70698794798059,0.1128644999712787
103,0.2095181775615066,0.4125918859680672,0.0651097065715724,59.27073005141828,174.71280699960752,48.5305173597453,0.11798435909716587
104,0.3495181775615067,0.5725918859680672,0.7079668494287151,76.21287881174885,55.54120936647144,5.295223242098241,0.1141891848645115
105,0.3650737331170623,0.6525918859680672,0.1936811351430011,71.6674242662943,114.0027478280099,2.41287030092177,0.11605099019999784
106,0.2250737331170622,0.3165918859680672,0.3222525637144295,94.39469699356704,157.84890167416373,11.05992912445118,0.11744727408202384
107,0.4117403997837289,0.3965918859680672,0.545284633685275,98.94015153902158,99.38736321262527,39.88345853621589,0.1155854700846438
108,0.1317403997837289,0.5565918859680672,0.4167132051138464,53.485606084476125,26.31044013570222,22.58934088915706,0.11325833417821125
109,0.2717403997837288,0.6365918859680672,0.0309989193995608,67.12196972083976,143.2335170587791,25.47169383033353,0.11698177290420694
110,0.1784070664503955,0.3069918859680672,0.1595703479709894,85.30378790265794,40.92582475108682,31.23639971268648,0.11372377857283442
111,0.3184070664503957,0.3869918859680672,0.8024274908281321,80.7583333572034,84.77197859724066,13.94228206562765,0.11512007926237362
112,0.1006292886726177,0.6269918859680672,0.5636519806240505,77.03932509274058,70.15659398185605,15.637783795731456,0.11465462073880978
113,0.2406292886726177,0.5149918859680671,0.4350805520526219,72.49387054728604,172.46428628954837,44.46131320749617,0.11791275844478
114,0.4272959553392845,0.3549918859680672,0.0493662663383363,90.67568872910422,61.16251114161937,27.167195560437342,0.11436814294466362
115,0.1939626220059511,0.5309918859680671,0.3065091234811933,67.9484160018315,105.00866498777322,4.108372031025578,0.11576450590706008
116,0.403098424475087,0.4509918859680671,0.3983458581750709,86.13023418364968,148.85481883392703,32.93190144279029,0.11716083141808482
117,0.2630984244750868,0.6909918859680672,0.655488715317928,63.40296145637695,46.54712652623476,38.696607325143226,0.11390270645899186
118,0.4497650911417536,0.4989918859680672,0.1412030010322139,75.79965567125299,90.3932803723886,21.4024896780844,0.11529897427385527
119,0.1697650911417536,0.3389918859680672,0.7840601438893566,71.25420112579845,17.316357295465526,24.284842619260868,0.11297177941135327
120,0.3097650911417536,0.4189918859680672,0.2697744296036423,89.43601930761662,75.77789575700399,35.814254383966755,0.11483360800810634
121,0.4964317578084203,0.5789918859680672,0.6371213683791526,93.98147385307117,178.08558806469628,30.049548501613817,0.11809176743730364
122,0.3564317578084203,0.4829918859680672,0.1228356540934384,53.07238294398026,112.4460796441228,43.274461996423504,0.1160014506514821
123,0.3719873133639759,0.3229918859680672,0.765692796950581,66.7087465803439,185.52300272104583,17.33328552583526,0.11832852238305681
124,0.0919873133639758,0.4029918859680672,0.2514070826648668,57.617837489434805,156.29223349027663,46.156814937599975,0.11739773312333757
125,0.4186539800306425,0.6429918859680672,0.3799785112362954,80.34511021670752,24.7537719518151,20.215638467011733,0.11320873120981227
126,0.1386539800306425,0.4637918859680672,0.6003866745016014,62.16329203488935,141.676848874892,8.686226702305852,0.11693221784437133
127,0.2786539800306424,0.3037918859680672,0.471815245930173,75.38643253075712,127.0614642595074,49.039167878776446,0.11646677006521608
128,0.1853206466973091,0.5437918859680672,0.72895810307303,89.02279616712076,83.21531041335355,2.921520819952912,0.11507050260506473
129,0.3253206466973092,0.6237918859680671,0.2146723887873159,93.56825071257528,10.138387336430478,34.62740317289409,0.1127433115823178
130,0.3875428689195315,0.5117918859680671,0.8575295316444587,98.11370525802984,68.59992579796894,11.56857964348232,0.11460502885816261
131,0.434209535586198,0.5917918859680672,0.4901825928689484,57.20461434893893,124.81294354944824,25.98034434936468,0.1163951027288217
132,0.154209535586198,0.6717918859680672,0.1044683071546628,84.4773416216662,197.8898666263713,37.50975611407056,0.1187224135077799
133,0.4808762022528647,0.3677918859680672,0.2330397357260913,61.75006889439348,110.1975589340636,14.45093258465879,0.11592983569245398
134,0.2008762022528646,0.4477918859680672,0.8758968785832342,74.55998624976539,37.120635857140535,43.44401216943388,0.11592983569245398
135,0.3408762022528648,0.6077918859680672,0.3616111642975199,70.01453170431084,154.04371278021745,17.502835698845644,0.11732609713722096
136,0.3979132392899018,0.6877918859680672,0.5820193275628259,88.19634988612901,139.42832816483283,46.326365110610354,0.11686060698044622
137,0.1179132392899017,0.4957918859680672,0.4534478989913974,92.74180443158356,51.73602047252515,29.03224746355153,0.1140679850221174
138,0.2579132392899017,0.3357918859680672,0.0677336132771118,97.2872589770381,95.582174318679,20.38518864002211,0.11546434251134391
139,0.4445799059565684,0.4157918859680672,0.7105907561342545,51.832713522492654,22.50525124175593,8.855776875316232,0.11313705336921905
140,0.3045799059565685,0.6557918859680671,0.839162184705683,56.3781680679472,183.2744820109867,5.973423934139764,0.11825695780091307
141,0.4912465726232351,0.4797918859680672,0.3248764704199688,83.65089534067447,67.47566544293934,3.091070992963292,0.11456919105606679
142,0.211246572623235,0.3197918859680672,0.5347890068631176,79.10544079521992,125.93720390447784,34.79695334590447,0.11643096512760842
143,0.3512465726232351,0.3997918859680672,0.406217578291689,60.92362261340175,199.0141269814009,11.738129816492702,0.11875819883464556
144,0.2268021281787905,0.4701918859680671,0.1490747211488319,87.78312674563315,38.24489621217012,26.14989452237506,0.11363836343168474
145,0.1334687948454573,0.3901918859680672,0.2776461497202604,96.87403583654223,140.55258851986244,31.914600404728,0.11689644310637418
146,0.2734687948454572,0.5501918859680672,0.5531563538018931,51.41949038199679,52.86028082755474,14.620482757669174,0.11410380809233045
147,0.4601354615121241,0.6301918859680672,0.4245849252304645,65.05585401836042,96.7064346737086,43.78311251545464,0.11550005872597442
148,0.1801354615121239,0.5181918859680672,0.0388706395161789,55.96494492745133,23.629511596785512,17.841936044866404,0.1131729104075607
149,0.3201354615121241,0.3581918859680671,0.6817277823733217,83.2376722001786,82.09105005832397,46.66546545663111,0.1150347013740811
150,0.3823576837343463,0.4381918859680672,0.1674420680876074,78.69221765472406,184.39874236601628,29.37134780957229,0.1182927323429504
151,0.1023576837343461,0.5981918859680673,0.8102992109447502,60.510399472905874,62.97862402282101,20.724288986042875,0.11442593603664492
152,0.4290243504010129,0.5341918859680672,0.5164216599243421,69.18808542331911,194.51708556128256,49.54781839780758,0.11861499477808127
153,0.2890243504010128,0.4541918859680672,0.0021359456386278,91.91535815059184,106.82477786897483,3.4301713389840534,0.11582239893143917
154,0.4756910170676796,0.6141918859680673,0.6449930884957706,96.46081269604636,33.74785479205179,35.136053691925234,0.11349511707792172
155,0.3356910170676796,0.5021918859680672,0.7735645170671992,64.64263087786455,136.0555470997441,40.90075957427817,0.11675317200279108
156,0.3927280541047166,0.3421918859680672,0.2592788027814849,55.55172178695546,48.3632394074364,23.606641927219343,0.11396057347156135
157,0.2527280541047165,0.5821918859680673,0.4980543129855665,78.27899451422819,19.13247017666716,38.0184066331017,0.11302973754763766
158,0.4393947207713833,0.6621918859680671,0.1123400272712809,60.09717633241001,77.59400863820562,32.25370075074876,0.11489146362715152
159,0.1593947207713832,0.4861918859680672,0.7551971701284237,74.97320939026125,179.90170094589794,14.959583103689935,0.11814964524820078
160,0.2993947207713833,0.3261918859680672,0.2409114558427093,70.4277548448067,61.85436366779142,43.61356234244426,0.11439008834389351
161,0.4860613874380499,0.4061918859680672,0.8837685986998522,88.60957302662487,120.31590212932988,17.672385871856026,0.11625183877720775
162,0.2060613874380498,0.5661918859680672,0.3694828844141379,93.15502757207943,193.39282520625292,46.49591528362073,0.1185791474533885
163,0.34606138743805,0.6461918859680672,0.5898910476794441,97.70048211753398,164.16205597548372,29.201797636561917,0.11764832812083255
164,0.0816169429936054,0.3133918859680672,0.0756053333937298,65.88230029935215,32.623594437022206,9.025327048326613,0.11345929629569967
165,0.2216169429936054,0.3933918859680672,0.7184624762508726,56.791391208443066,149.54667136009908,49.3782682247972,0.11718283847296393
166,0.4082836096602721,0.5533918859680672,0.2041767619651585,84.06411848117034,134.9312867447145,6.142974107150145,0.1167174216160539
167,0.4549502763269388,0.3613918859680672,0.6082583946182196,76.62610195224471,18.00820982163758,11.907679989503084,0.11299387913800132
168,0.1749502763269387,0.4413918859680671,0.479686966046791,72.08064740679018,76.46974828317603,40.73120940126779,0.11485565112058338
169,0.3771724985491611,0.6813918859680672,0.7368298231896482,94.8079201340629,59.60584295773225,26.31944469538544,0.11431865893800544
170,0.2371724985491609,0.3773918859680672,0.8654012517610767,53.89882922497199,191.1443044961938,32.084150577738384,0.11850759502402412
171,0.1438391652158276,0.6173918859680672,0.5715237007406686,58.44428377042654,103.4519968038861,41.74851043933008,0.11571493058990077
172,0.2838391652158276,0.6973918859680672,0.44295227216924,85.7170110431538,30.37507372696303,15.807333968741837,0.11338764386013479
173,0.4705058318824944,0.5053918859680672,0.0572379864549543,81.17155649769926,147.29815065003993,44.63086338050655,0.11711124362972346
174,0.3305058318824944,0.4253918859680672,0.185809415026383,73.39544830836793,44.99045834234764,18.689686909918304,0.113853252050846
175,0.4036745561623298,0.5853918859680671,0.8286665578835257,68.84999376291339,88.83661218850148,7.1602751452124265,0.11524954293836498
176,0.1236745561623297,0.6653918859680672,0.3143808435978114,87.03181194473157,15.75968911157841,47.51321632168302,0.11292222089931461
177,0.2636745561623296,0.4893918859680671,0.5400368202741963,91.57726649018612,74.22122757311686,4.277922204035958,0.11478405195508025
178,0.4503412228289964,0.3293918859680672,0.4114653917027677,96.12272103564068,176.52891988080918,1.3955692628594862,0.11804217406885814
179,0.1703412228289963,0.4093918859680672,0.025751105988482,50.668175581095205,64.10288437785059,33.10145161580067,0.11446174950788203
180,0.3103412228289964,0.5693918859680672,0.6686082488456249,64.30453921745884,122.56442283938908,10.042628086388897,0.11632350448117171
181,0.2170078894956629,0.4631518859680672,0.7971796774170534,82.48635739927701,166.4105766855429,21.57203985109477,0.11771999094499985
182,0.3570078894956631,0.3031518859680672,0.2828939631313391,77.94090285382248,107.94903822400444,24.45439279227125,0.11585817644676301
183,0.3725634450512187,0.3831518859680672,0.5584041672129718,59.7590846720043,34.87211514708136,35.983804556977134,0.11353094849377302
184,0.2325634450512185,0.6231518859680671,0.0441184529272576,68.43677062241753,137.17980745477368,12.924981027565368,0.11678897492068646
185,0.4192301117178853,0.5111518859680672,0.6869755957844004,86.6185888042357,49.48749976246598,42.4267111313716,0.11399636316238977
186,0.1392301117178853,0.3511518859680672,0.1726898814986862,91.16404334969025,93.33365360861984,16.485534660783358,0.11539271884212522
187,0.465896778384552,0.5911518859680671,0.3012613100701146,50.25495244059934,78.71826899323521,28.01494642548925,0.11492732507410829
188,0.1858967783845518,0.6711518859680672,0.5216694733354208,63.89131607696298,181.02596130092752,19.36788760195983,0.11818531352434719
189,0.325896778384552,0.5271518859680672,0.3930980447639921,54.800406986053886,65.22714473288019,7.83847583725395,0.11449760693825861
190,0.3881190006067742,0.3671518859680672,0.0073837590497065,82.07313425878115,123.68868319441864,48.19141701372454,0.11632177713568473
191,0.2481190006067741,0.6071518859680671,0.1359551876211351,59.34586153150843,167.53483704057248,2.0737699549010085,0.11775575298335512
192,0.4347856672734408,0.6871518859680672,0.7788123304782779,76.28801029183902,109.07329857903402,33.77965230784219,0.11589395111684905
193,0.2947856672734409,0.3351518859680672,0.6318735549680738,89.92437392820264,152.91945242518784,39.544358190195126,0.11729025523162892
194,0.4814523339401075,0.4151518859680672,0.5033021263966453,94.4698284736572,138.30406780980326,22.2502405431363,0.11682477503713083
195,0.2014523339401074,0.5751518859680671,0.1175878406823596,99.01528301911172,50.61176011749557,25.13259348431277,0.11403220347620256
196,0.3414523339401076,0.6551518859680672,0.7604449835395024,53.56073756456628,94.45791396364942,36.662005249018655,0.11542847195973502
197,0.3984893709771446,0.4791518859680672,0.246159269253788,67.19710120092992,21.380990886726337,30.89729936666572,0.11310138495586311
198,0.1184893709771445,0.3191518859680672,0.889016412110931,58.10619211002083,79.8425293482648,13.603181719606887,0.11496307936523922
199,0.2584893709771445,0.3991518859680672,0.3747306978252167,85.3789193827481,182.1502216559571,42.59626130438198,0.11822114913738313
200,0.1651560376438112,0.6391518859680672,0.4665674325190942,62.651646655475375,116.94312106424113,45.47861424555845,0.11611204653507143
201,0.3051560376438112,0.4695518859680672,0.0808531468048086,77.11445657283075,190.0200441411642,28.18449659849963,0.11847179553186618
202,0.4918227043104779,0.3095518859680672,0.7237102896619513,72.5690020273762,160.78927491039497,19.537437774970208,0.11754095668507514
203,0.3673782598660334,0.6295518859680671,0.3379960039476656,99.84172930010348,146.17389029501035,5.125673069087861,0.11707544227687736
204,0.0873782598660334,0.5175518859680671,0.6135062080292983,54.38718384555802,131.55850567962574,2.2433201279113897,0.11660997424382576
205,0.4140449265327001,0.4375518859680672,0.0992204937435841,58.93263839101257,87.7123518334719,10.8903789514408,0.11521374237377022
206,0.2740449265327,0.6775518859680671,0.2277919223150125,81.65991111828528,73.09696721808729,22.41979071614668,0.11474826059743554
207,0.1807115931993667,0.3735518859680672,0.3563633508864411,75.87478715134314,56.2330618926435,36.83155542202904,0.11421114993253474
208,0.3207115931993669,0.4535518859680671,0.5767715141517472,71.3293326058886,114.69460035418194,31.066849539676102,0.11607300861429715
209,0.3829338154215891,0.6135518859680672,0.4482000855803187,89.51115078770678,187.771523431105,13.77273189261727,0.11840014086356741
210,0.2429338154215889,0.5015518859680672,0.7053429427231758,98.60205987861588,100.07921573879734,16.395772804483748,0.11560755466760772
211,0.4296004820882557,0.3415518859680672,0.1910572284374617,53.147514424070415,27.00229266187427,45.21930221624846,0.11328035663671013
212,0.1496004820882556,0.4215518859680672,0.8339143712946044,66.78387806043405,143.92536958495117,27.92518456918964,0.11700386011073412
213,0.2896004820882555,0.5815518859680672,0.3196286570088901,57.69296896952496,129.30998496956656,19.278125745660216,0.11653835083760172
214,0.1962671487549222,0.4855518859680672,0.4193371118193857,80.42024169679769,85.46383112341273,48.10165515742493,0.11514212172460526
215,0.1133041857919593,0.5655518859680673,0.1621942546765287,70.91610946539274,173.15613881572042,33.689890451542574,0.11793482501202558
216,0.2533041857919593,0.6455518859680671,0.8050513975336716,89.09792764721091,57.35732224767308,10.631066922130804,0.11424706092031398
217,0.439970852458626,0.4663518859680672,0.2907656832479572,93.64338219266546,115.81886070921152,39.45459633389552,0.11610883404772851
218,0.2999708524586261,0.3863518859680672,0.4377044587581613,52.73429128357455,159.6650145553654,25.04283162801316,0.1175051251442181
219,0.4866375191252927,0.5463518859680672,0.0519901730438756,66.37065491993818,101.20347609382692,36.572243392719045,0.11564330211804143
220,0.2066375191252926,0.6263518859680672,0.6948473159010184,57.279745829029096,28.12655301690386,30.807537510366107,0.11331614394024904
221,0.3621930746808483,0.3543518859680672,0.8234187444724471,80.00701855630182,130.43424532459613,44.202001178186165,0.1165741474514375
222,0.2221930746808481,0.5943518859680672,0.5295411934520389,74.63511772985554,86.58809147844231,47.08435411936264,0.11517796394802948
223,0.4088597413475149,0.6743518859680672,0.4009697648806102,70.08966318440099,13.511168401519235,29.790236472303818,0.11285069017225406
